Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
Joseph Tobias and Patrick Walkden,ES970,CC392,India,Sri Lanka,Birds,Passeriformes,Estrildidae,Lonchura striata,Lonchura striata,Lonchura striata,PlantSeed,7.68668457,7.269468993,0.112763099,0.167924734,4,4,-0.055806307,0.000187204,80.714,7.74,0.88573906,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP366
Joseph Tobias and Patrick Walkden,ES971,CC393,India,Sri Lanka,Birds,Passeriformes,Alaudidae,Mirafra affinis,Mirafra affinis,Mirafra affinis,Omnivore,23.81499631,26.11122879,0.657917094,0.646742988,4,4,0.092049964,0.000344174,80.714,7.74,1.376850519,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP367
Joseph Tobias and Patrick Walkden,ES972,CC394,India,Sri Lanka,Birds,Bucerotiformes,Bucerotidae,Ocyceros griseus,Ocyceros griseus,Ocyceros gingalensis,FruiNect,266.924005,239.6934512,6.387150459,7.570268603,3,2,-0.107603172,0.000689608,80.714,7.74,2.426387633,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP368
Joseph Tobias and Patrick Walkden,ES973,CC395,India,Sri Lanka,Birds,Passeriformes,Cisticolidae,Orthotomus sutorius,Orthotomus sutorius,Orthotomus sutorius,Invertebrate,6.519244157,6.100698358,0.578731857,0.367677477,4,4,-0.066355193,0.002878215,80.714,7.74,0.814197246,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP256
Joseph Tobias and Patrick Walkden,ES974,CC396,India,Sri Lanka,Birds,Passeriformes,Campephagidae,Pericrocotus cinnamomeus,Pericrocotus cinnamomeus,Pericrocotus cinnamomeus,Invertebrate,14.44701057,16.08402247,0.276415807,0.585001385,4,4,0.107338874,0.000422242,80.714,7.74,1.159777991,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP125
Joseph Tobias and Patrick Walkden,ES975,CC397,India,Sri Lanka,Birds,Passeriformes,Campephagidae,Pericrocotus flammeus,Pericrocotus flammeus,Pericrocotus flammeus,Invertebrate,36.36126803,29.79677418,2.253633117,1.220394375,4,4,-0.199104004,0.001379722,80.714,7.74,1.56063902,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP369
Joseph Tobias and Patrick Walkden,ES976,CC398,India,Sri Lanka,Birds,Cuculiformes,Cuculidae,Rhopodytes tristis,Phaenicophaeus tristis,Phaenicophaeus pyrrhocephalus,Invertebrate,151.9160653,121.6346409,9.087836047,7.639842128,4,4,-0.222306361,0.001880917,80.714,7.74,2.181603703,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP370
Joseph Tobias and Patrick Walkden,ES977,CC399,India,Sri Lanka,Birds,Passeriformes,Ploceidae,Ploceus philippinus,Ploceus philippinus,Ploceus philippinus,PlantSeed,18.53971013,16.1576025,0.702020005,0.587549182,4,4,-0.137524243,0.000689032,80.714,7.74,1.26810294,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP371
Joseph Tobias and Patrick Walkden,ES978,CC400,India,Sri Lanka,Birds,Psittaciformes,Psittacidae,Psittacula columboides,Psittacula columboides,Psittacula calthropae,PlantSeed,94.45013004,89.42032939,0.480404618,1.394562637,4,4,-0.054723916,6.73E-05,80.714,7.74,1.97520256,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP372
Joseph Tobias and Patrick Walkden,ES979,CC401,India,Sri Lanka,Birds,Psittaciformes,Psittacidae,Psittacula cyanocephala,Psittacula cyanocephala,Psittacula cyanocephala,FruiNect,76.80706691,76.05678865,4.299395581,0.42174235,4,2,-0.009816373,0.000798718,80.714,7.74,1.885401181,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP373
Joseph Tobias and Patrick Walkden,ES980,CC402,India,Sri Lanka,Birds,Psittaciformes,Psittacidae,Psittacula eupatria,Psittacula eupatria,Psittacula eupatria,FruiNect,296.5009351,241.1879814,6.24410289,11.97940107,3,4,-0.206473737,0.000764567,80.714,7.74,2.472026067,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP374
Joseph Tobias and Patrick Walkden,ES981,CC403,India,Sri Lanka,Birds,Passeriformes,Pycnonotidae,Pycnonotus cafer,Pycnonotus cafer,Pycnonotus cafer,Omnivore,36.48138312,34.00875685,4.390421802,0.704073182,4,4,-0.070184033,0.003727995,80.714,7.74,1.562071295,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP375
Joseph Tobias and Patrick Walkden,ES982,CC404,India,Sri Lanka,Birds,Passeriformes,Pycnonotidae,Pycnonotus striatus,Pycnonotus striatus,Pycnonotus penicillatus,Omnivore,44.26492916,23.07767704,1.310069582,0.525035353,4,4,-0.651326908,0.000348382,80.714,7.74,1.646059774,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP376
Joseph Tobias and Patrick Walkden,ES983,CC405,India,Sri Lanka,Birds,Passeriformes,Timaliidae,Turdoides striata,Turdoides striata,Turdoides rufescens,Omnivore,42.13556842,37.0855358,0.467568888,1.043042798,4,4,-0.127665217,0.000228543,80.714,7.74,1.624648857,4.816970038,1.954247335,0.739554199,-1.813248368,25.91430664,2.014351606,3.317533479,SP377
Joseph Tobias and Patrick Walkden,ES984,CC406,South Africa,St Helena,Birds,Charadriiformes,Charadriidae,Charadrius pecuarius,Charadrius pecuarius,Charadrius sanctaehelenae,Invertebrate,43.459019,52.82006295,0.602461303,1.062150381,2,4,0.195072696,0.000197179,-5.709,-15.965,1.638079919,2.098643726,3.269513178,0.255702002,-1.792399643,17.99,2.279454601,2.712531854,SP378
Joseph Tobias and Patrick Walkden,ES985,CC407,Sulawesi,Sulabes,Birds,Psittaciformes,Psittacidae,Trichoglossus meyeri,Trichoglossus meyeri,Trichoglossus flavoviridis,FruiNect,45.26241293,64.64797055,4.789650224,1.287549539,3,4,0.356479762,0.003831761,125.9167,-2.2,1.655737702,2.74647851,2.361729724,0.800022461,-1.993252361,26.40816689,1.716868999,3.282452168,SP379
Joseph Tobias and Patrick Walkden,ES986,CC408,Australia,Sulawesi,Birds,Accipitriformes,Accipitridae,Circus assimilis,Circus assimilis,Circus assimilis,VertFishScav,1768.207762,1515.417695,89.41909721,112.7082289,3,3,-0.154275362,0.002696306,120.276,-2.171,3.247533293,5.242044239,2.079184865,0.73856582,-1.75832873,22.79025459,1.636092128,3.425131809,SP380
Joseph Tobias and Patrick Walkden,ES987,CC280,Australia,Sulawesi,Birds,Passeriformes,Rhipiduridae,Rhipidura rufifrons,Rhipidura rufifrons,Rhipidura teysmanni,Invertebrate,18.45978113,17.67187673,0.360029386,0.62006585,4,4,-0.043619882,0.000402883,120.276,-2.171,1.266226548,5.242044239,2.079184865,0.73856582,-1.75832873,22.79025459,1.636092128,3.425131809,SP263
Joseph Tobias and Patrick Walkden,ES988,CC409,Thailand,Sulawesi,Birds,Cuculiformes,Cuculidae,Centropus sinensis,Centropus sinensis,Centropus celebensis,Omnivore,223.6204965,182.508442,5.873460797,4.762889741,4,4,-0.203153974,0.000342728,120.276,-2.171,2.349511607,5.242044239,2.079184865,0.73856582,-1.75832873,22.79025459,1.636092128,3.425131809,SP381
Joseph Tobias and Patrick Walkden,ES989,CC410,Thailand,Sulawesi,Birds,Passeriformes,Timaliidae,Pellorneum tickelli,Pellorneum tickelli,Trichastoma celebense,Invertebrate,13.23886413,16.60333187,0.147399637,0.742730342,2,4,0.226446634,0.00056226,120.276,-2.171,1.121850725,5.242044239,2.079184865,0.73856582,-1.75832873,22.79025459,1.636092128,3.425131809,SP382
Joseph Tobias and Patrick Walkden,ES990,CC411,Vietnam,Sulawesi,Birds,Passeriformes,Dicruridae,Dicrurus hottentottus,Dicrurus hottentottus,Dicrurus montanus,Omnivore,128.1864145,106.8366128,2.30898841,6.208963423,2,2,-0.182184884,0.00185099,120.276,-2.171,2.107842,5.242044239,2.079184865,0.73856582,-1.75832873,22.79025459,1.636092128,3.425131809,SP383
Joseph Tobias and Patrick Walkden,ES991,CC412,Laos,Sumatra,Birds,Passeriformes,Corvidae,Dendrocitta formosae,Dendrocitta formosae,Dendrocitta occipitalis,Omnivore,92.75513012,94.45013004,2.016415872,2.148570584,4,4,0.01810896,0.000247518,101.6,-0.4,1.967337939,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP384
Joseph Tobias and Patrick Walkden,ES992,CC413,Malaysia,Sumatra,Birds,Passeriformes,Eurylaimidae,Corydon sumatranus,Corydon sumatranus,Corydon sumatranus,Invertebrate,86.56239888,77.94079871,3.699132085,4.852609262,4,4,-0.104915981,0.001425625,101.6,-0.4,1.937329283,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP385
Joseph Tobias and Patrick Walkden,ES993,CC414,Malaysia,Sumatra,Birds,Passeriformes,Dicruridae,Dicrurus remifer,Dicrurus remifer,Dicrurus remifer,Invertebrate,79.46800745,77.81484065,3.255279072,1.944358015,4,3,-0.021022352,0.000627616,101.6,-0.4,1.900192324,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP386
Joseph Tobias and Patrick Walkden,ES994,CC415,Malaysia,Sumatra,Birds,Passeriformes,Turdidae,Myophonus robinsoni,Myophonus robinsoni,Myophonus melanurus,Invertebrate,99.64633978,60.43634605,1.403469574,4.325973314,3,3,-0.500036635,0.001773976,101.6,-0.4,1.998461351,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP387
Joseph Tobias and Patrick Walkden,ES995,CC415,Malaysia,Sumatra,Birds,Passeriformes,Turdidae,Myophonus robinsoni,Myophonus robinsoni,Myophonus castaneus,Invertebrate,99.64633978,86.96725991,1.403469574,7.772739267,3,2,-0.13609559,0.004060111,101.6,-0.4,1.998461351,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP387
Joseph Tobias and Patrick Walkden,ES996,CC416,Malaysia,Sumatra,Birds,Passeriformes,Muscicapidae,Niltava grandis,Niltava grandis,Niltava grandis,Omnivore,39.56210987,37.32886921,1.447188019,0.7100262,4,4,-0.058104838,0.000424975,101.6,-0.4,1.597279445,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP388
Joseph Tobias and Patrick Walkden,ES997,CC417,Malaysia,Sumatra,Birds,Passeriformes,Muscicapidae,Niltava sumatrana,Niltava sumatrana,Niltava sumatrana,Omnivore,35.31450463,23.81499631,3.568683008,0.283999395,5,4,-0.393978296,0.002077948,101.6,-0.4,1.547953119,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP389
Joseph Tobias and Patrick Walkden,ES998,CC177,Myanmar,Sumatra,Birds,Galliformes,Phasianidae,Polyplectron bicalcaratum,Polyplectron bicalcaratum,Polyplectron chalcurum,Omnivore,292.0020917,131.2802524,11.36531077,4.099919553,2,3,-0.799426597,0.001082572,101.6,-0.4,2.465385962,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP167
Joseph Tobias and Patrick Walkden,ES999,CC133,Australia,Sumba,Birds,Passeriformes,Estrildidae,Taeniopygia bichenovii,Taeniopygia bichenovii,Taeniopygia guttata,PlantSeed,7.088517361,7.453170213,0.303732229,0.313033149,2,2,0.050163272,0.001799996,120.05,-9.6667,0.850555407,4.04373942,2.681242142,0.496743506,-1.689853736,26.19193077,1.938149917,3.091509946,SP123
Joseph Tobias and Patrick Walkden,ES1000,CC418,Borneo,Sumba,Birds,Columbiformes,Columbidae,Treron curvirostra,Treron curvirostra,Treron teysmannii,FruiNect,80.62512707,129.7277878,3.089085328,3.31494588,4,4,0.475627964,0.000530234,120.05,-9.6667,1.906470412,4.04373942,2.681242142,0.496743506,-1.689853736,26.19193077,1.938149917,3.091509946,SP390
Joseph Tobias and Patrick Walkden,ES1002,CC419,Australia,Tahiti,Birds,Coraciiformes,Alcedinidae,Todiramphus pyrrhopygius,Todiramphus pyrrhopygius,Todiramphus godeffroyi,VertFishScav,42.39829099,42.39829099,1.781148006,0,2,2,0,0.000882416,-149.426,-17.651,1.627348351,3.028896445,3.583765482,0.62675293,-1.523151546,24.03254318,2.096338406,3.287306008,SP391
Joseph Tobias and Patrick Walkden,ES1003,CC420,Australia,Tahiti,Birds,Coraciiformes,Alcedinidae,Todiramphus sanctus,Todiramphus sanctus,Todiramphus tutus,Invertebrate,33.09413374,42.13556842,0.723369043,1.045547604,4,4,0.241536201,0.000273375,-149.426,-17.651,1.519751018,3.028896445,3.583765482,0.62675293,-1.523151546,24.03254318,2.096338406,3.287306008,SP392
Joseph Tobias and Patrick Walkden,ES1004,CC421,China,Taiwan,Birds,Passeriformes,Timaliidae,Alcippe cinereiceps,Alcippe cinereiceps,Alcippe formosana,Invertebrate,9.127596907,8.166775404,0.212560476,0.160762681,4,4,-0.111228308,0.000232453,120.66,23.776,0.960356452,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP393
Joseph Tobias and Patrick Walkden,ES1005,CC422,China,Taiwan,Birds,Passeriformes,Timaliidae,Garrulax berthemyi,Garrulax berthemyi,Garrulax poecilorhynchus,PlantSeed,55.56542219,48.71457542,1.27133686,0.228171313,4,4,-0.131582829,0.000136358,120.66,23.776,1.744804618,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP394
Joseph Tobias and Patrick Walkden,ES1006,CC423,China,Taiwan,Birds,Passeriformes,Timaliidae,Garrulax canorus,Garrulax canorus,Garrulax taewanus,Invertebrate,34.23975845,34.82138175,1.122621083,0.208462141,4,4,0.01684412,0.000277708,120.66,23.776,1.534530692,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP395
Joseph Tobias and Patrick Walkden,ES1007,CC424,China,Taiwan,Birds,Passeriformes,Timaliidae,Trochalopteron elliotii,Garrulax elliotii,Garrulax morrisonianus,Invertebrate,38.55992434,43.459019,0.991257695,1.756681719,4,4,0.119604895,0.000573688,120.66,23.776,1.586136173,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP396
Joseph Tobias and Patrick Walkden,ES1008,CC425,China,Taiwan,Birds,Passeriformes,Timaliidae,Erythrogenys swinhoei,Pomatorhinus swinhoei,Pomatorhinus erythrocnemis,Invertebrate,37.32886921,38.64251776,1.64985825,2.702471088,2,3,0.034586166,0.002607037,120.66,23.776,1.572044834,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP397
Joseph Tobias and Patrick Walkden,ES1009,CC426,China,Taiwan,Birds,Galliformes,Phasianidae,Syrmaticus ellioti,Syrmaticus ellioti,Syrmaticus mikado,PlantSeed,209.5869162,235.2433262,1.551601568,8.317027799,2,2,0.115481881,0.000652391,120.66,23.776,2.321364168,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP398
Joseph Tobias and Patrick Walkden,ES1010,CC427,China,Taiwan,Birds,Passeriformes,Timaliidae,Yuhina nigrimenta,Yuhina nigrimenta,Yuhina brunneiceps,Omnivore,9.98703815,12.97896452,0.615940679,0.26266952,4,4,0.262041866,0.001053316,120.66,23.776,0.999436709,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP399
Joseph Tobias and Patrick Walkden,ES1011,CC428,China,Taiwan,Birds,Passeriformes,Turdidae,Zoothera aurea,Zoothera aurea,Zoothera aurea,Invertebrate,130.8237116,132.3214038,3.253235588,1.44138787,5,3,0.011383136,0.00016323,120.66,23.776,2.116686466,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP400
Joseph Tobias and Patrick Walkden,ES1012,CC429,Myanmar and China,Taiwan,Birds,Passeriformes,Timaliidae,Liocichla phoenicea ripponi,Liocichla ripponi,Liocichla steerii,Omnivore,28.32871502,19.59775718,0.698665169,0.710798116,4,4,-0.368460825,0.00048093,120.66,23.776,1.452226876,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP401
Joseph Tobias and Patrick Walkden,ES1013,CC430,Nepal,Taiwan,Birds,Passeriformes,Timaliidae,Garrulax albogularis,Garrulax albogularis,Garrulax ruficeps,Invertebrate,76.05678865,70.21308624,0.42174235,3.618105918,2,2,-0.079945573,0.001343063,120.66,23.776,1.881137984,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP402
Joseph Tobias and Patrick Walkden,ES1014,CC431,Nepal,Taiwan,Birds,Passeriformes,Timaliidae,Pomatorhinus ruficollis,Pomatorhinus ruficollis,Pomatorhinus musicus,Invertebrate,21.82075705,26.90502369,0.717973297,0.357030463,4,4,0.209451348,0.000314679,120.66,23.776,1.338869814,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP403
Joseph Tobias and Patrick Walkden,ES1015,CC432,Vietnam,Taiwan,Birds,Passeriformes,Timaliidae,Sibia souliei,Actinodura souliei,Actinodura morrisoniana,Invertebrate,35.09513736,25.13901441,0.108282476,0.433494712,3,2,-0.333641586,0.000151849,120.66,23.776,1.545246947,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP404
Joseph Tobias and Patrick Walkden,ES1016,CC433,Vietnam,Taiwan,Birds,Columbiformes,Columbidae,Treron sieboldii,Treron sieboldii,Treron sieboldii,FruiNect,166.4909545,206.1636859,3.1568787,10.24571045,4,4,0.213729465,0.00070733,120.66,23.776,2.221390643,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP405
Joseph Tobias and Patrick Walkden,ES1017,CC434,Vietnam,Taiwan,Birds,Columbiformes,Columbidae,Treron sphenurus,Treron sphenurus,Treron formosae,FruiNect,140.2883421,210.0468284,3.137631737,8.040732399,4,5,0.403630608,0.000418137,120.66,23.776,2.147021583,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP406
Mees 1969,ES1019,CC35,Mainland Australia,Tanna,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis vatensis,Omnivore,11.71830846,17.72355389,0.287896278,0.30983236,45,5,0.413742039,7.45E-05,169.343,-19.513,1.068864926,2.740362689,3.254306574,0.841738965,-1.485941163,23.30767822,2.170416522,3.376219163,SP9
Keast 1968,ES1020,CC435,Australia,Tasmania,Birds,Passeriformes,Acanthizidae,Acanthiza pusilla,Acanthiza pusilla,Acanthiza pusilla,Invertebrate,7.269468993,8.817229421,0.274931317,0.318236669,11,10,0.193024448,0.0002603,146.5,-42.1,0.861502688,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP407
Joseph Tobias and Patrick Walkden,ES1021,CC436,Australia,Tasmania,Birds,Passeriformes,Meliphagidae,Anthochaera carunculata,Anthochaera carunculata,Anthochaera paradoxa,FruiNect,124.3310604,168.6150677,6.503532517,5.72663303,4,3,0.304670561,0.001068526,146.5,-42.1,2.094579638,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP408
Joseph Tobias and Patrick Walkden,ES1022,CC179,Australia,Tasmania,Birds,Accipitriformes,Accipitridae,Aquila audax,Aquila audax,Aquila audax,VertFishScav,3761.950918,4181.383925,229.0181047,103.2469974,2,2,0.10570459,0.002157883,146.5,-42.1,3.575413125,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP169
Keast 1968,ES1023,CC437,Australia,Tasmania,Birds,Passeriformes,Pachycephalidae,Colluricincla harmonica,Colluricincla harmonica,Colluricincla harmonica,Invertebrate,78.32093088,73.83246306,0.817816232,1.618454468,9,12,-0.05901637,5.22E-05,146.5,-42.1,1.893877841,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP409
Joseph Tobias and Patrick Walkden,ES1024,CC438,Australia,Tasmania,Birds,Passeriformes,Cracticidae,Gymnorhina tibicen,Gymnorhina tibicen,Gymnorhina tibicen,Invertebrate,494.1477542,421.3985899,26.84708654,13.49868944,4,3,-0.159255415,0.001079979,146.5,-42.1,2.693856826,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP410
Joseph Tobias and Patrick Walkden,ES1025,CC439,Australia,Tasmania,Birds,Passeriformes,Petroicidae,Melanodryas cucullata,Melanodryas cucullata,Melanodryas vittata,Invertebrate,34.00875685,28.32871502,0.779811603,1.141054289,2,3,-0.18274209,0.000803687,146.5,-42.1,1.531590757,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP411
Joseph Tobias and Patrick Walkden,ES1026,CC440,Australia,Tasmania,Birds,Passeriformes,Meliphagidae,Melithreptus brevirostris,Melithreptus brevirostris,Melithreptus validirostris,Omnivore,15.86449268,25.42835091,0.08228616,0.477852349,2,4,0.471781282,0.000101737,146.5,-42.1,1.200426189,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP412
Keast 1968,ES1027,CC441,Australia,Tasmania,Birds,Passeriformes,Meliphagidae,Melithreptus gularis,Melithreptus gularis,Melithreptus validirostris,Omnivore,30.01014545,25.91501007,0.664656517,0.719375701,10,15,-0.146713166,0.000100423,146.5,-42.1,1.4772681,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP413
Joseph Tobias and Patrick Walkden,ES1028,CC442,Australia,Tasmania,Birds,Passeriformes,Meliphagidae,Melithreptus lunatus,Melithreptus lunatus,Melithreptus affinis,Invertebrate,20.09803756,21.46938767,1.213385521,0.661368669,4,4,0.066005915,0.001148475,146.5,-42.1,1.303153653,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP414
Keast 1968,ES1029,CC443,Australia,Tasmania,Birds,Passeriformes,Meliphagidae,Nesoptilotis leucotis,Meliphaga leucotis,Meliphaga flavicollis,Invertebrate,41.35328362,44.53554656,0.974696895,2.247531757,9,10,0.074135841,0.000316409,146.5,-42.1,1.61651,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP415
Joseph Tobias and Patrick Walkden,ES1030,CC444,Australia,Tasmania,Birds,Passeriformes,Pardalotidae,Pardalotus rubricatus,Pardalotus rubricatus,Pardalotus quadragintus,Invertebrate,13.63453857,10.39672819,0.075122594,0.104026777,2,3,-0.271115015,4.86E-05,146.5,-42.1,1.134640445,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP416
Joseph Tobias and Patrick Walkden,ES1031,CC445,Australia,Tasmania,Birds,Psittaciformes,Psittacidae,Platycercus elegans,Platycercus elegans,Platycercus caledonicus,PlantSeed,158.8118426,165.8925025,4.221980329,10.78682629,4,2,0.043619882,0.002290682,146.5,-42.1,2.200882885,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP417
Keast 1968,ES1032,CC446,Australia,Tasmania,Birds,Passeriformes,Acanthizidae,Sericornis frontalis,Sericornis frontalis,Sericornis magnus,Invertebrate,9.659294931,9.232490177,0.464681081,0.235848158,9,8,-0.045191853,0.000338715,146.5,-42.1,0.984945427,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP418
"Clegg, 2002",ES1033,CC9,"Brisbane, Australia",Tasmania,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis lateralis,Omnivore,11.22185866,11.96032179,0.296355224,0.313816249,29,58,0.063731111,3.59E-05,146.5,-42.1,1.050064794,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP9
Major et al. 2012,ES1034,CC226,East Coast Australia,Tasmania,Birds,Passeriformes,Ephthianuridae,Epthianura albifrons,Epthianura albifrons,Epthianura albifrons,Invertebrate,16.5195751,17.35017832,0.332011068,0.228375739,60,30,0.049056737,1.25E-05,146.5,-42.1,1.217998873,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP213
Mees 1969,ES1035,CC35,Mainland Australia,Tasmania,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis lateralis,Omnivore,11.71830846,12.45834412,0.287896278,0.213066227,45,16,0.061238164,3.17E-05,146.5,-42.1,1.068864926,4.803176983,2.380213051,0.698959326,-1.942426617,8.776232719,2.515859984,3.162150303,SP9
Joseph Tobias and Patrick Walkden,ES1036,CC447,Sulawesi,Tawi-Tawi,Birds,Columbiformes,Columbidae,Ptilinopus melanospilus,Ptilinopus melanospilus,Ptilinopus melanospilus,FruiNect,57.44231306,73.61221124,0.712486234,4.268747856,2,4,0.248029733,0.000917624,120.0833,5.2,1.75923192,3.036389329,1.797274467,0.611815723,-1.529976531,27.01909447,1.481225825,3.21321568,SP419
Joseph Tobias and Patrick Walkden,ES1038,CC449,Papua New Guinea,Teor,Birds,Columbiformes,Columbidae,Ptilinopus rivoli,Ptilinopus rivoli,Ptilinopus rivoli,FruiNect,80.23830282,64.87480152,1.769246877,0.626157552,4,3,-0.21254171,0.000152602,131.75,-4.75,1.904381734,1.383635868,2.161370997,0.633975537,-1.795415933,27.07506943,1.844050879,3.374885759,SP420
Joseph Tobias and Patrick Walkden,ES1039,CC450,Australia,Timor,Birds,Psittaciformes,Psittacidae,Aprosmictus erythropterus,Aprosmictus erythropterus,Aprosmictus jonquillaceus,Omnivore,211.6571448,171.9354666,3.863363791,7.853505562,4,4,-0.207848512,0.000604891,124.451,-9.649,2.325632933,4.453595038,2.653213479,0.621991357,-1.580619224,24.70981789,1.983728822,3.134719602,SP421
Joseph Tobias and Patrick Walkden,ES1040,CC451,Australia,Timor,Birds,Columbiformes,Columbidae,Geopelia placida,Geopelia placida,Geopelia maugei,PlantSeed,40.83665042,42.92668497,0.580331896,0.845846009,4,4,0.049913687,0.000147555,124.451,-9.649,1.611050112,4.453595038,2.653213479,0.621991357,-1.580619224,24.70981789,1.983728822,3.134719602,SP422
Joseph Tobias and Patrick Walkden,ES1041,CC452,Australia,Timor,Birds,Passeriformes,Estrildidae,Lonchura castaneothorax,Lonchura castaneothorax,Lonchura quinticolor,PlantSeed,8.817229421,9.551505671,0.230880785,0.181778431,2,2,0.079991108,0.000523929,124.451,-9.649,0.945332141,4.453595038,2.653213479,0.621991357,-1.580619224,24.70981789,1.983728822,3.134719602,SP423
Joseph Tobias and Patrick Walkden,ES1042,CC297,Australia,Timor,Birds,Passeriformes,Meliphagidae,Meliphaga albilineata,Meliphaga albilineata,Meliphaga reticulata,Omnivore,31.30965761,21.12144236,0.247328804,1.069324788,2,4,-0.39363785,0.000671985,124.451,-9.649,1.495678318,4.453595038,2.653213479,0.621991357,-1.580619224,24.70981789,1.983728822,3.134719602,SP280
