IOC3_1_Binomial,SpeciesID,IOC3_1_Order,IOC3_1_Family,IOC3_1_Genus,IOC3_1_Species,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
Coracopsis_vasa,2414,PSITTACIFORMES,Psittacidae,Coracopsis,vasa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,probably sedentary,0,resident,full resident,full resident
Coracopsis_nigra,2415,PSITTACIFORMES,Psittacidae,Coracopsis,nigra,"includes barklyi, sibilans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Mascarinus_mascarin,2416,PSITTACIFORMES,Psittacidae,Mascarinus,mascarin,"extinct; two surviving specimen, last accounts in 1770",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"no ecology known, was restricted to Mauritius (text in BirdLife)",1,unknown,unknown,extinct
Psittacus_erithacus,2417,PSITTACIFORMES,Psittacidae,Psittacus,erithacus,includes timneh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"resident, local abundances related to fruiting tree occurrence, may make seasonal movements in driest parts of range (in W)",1,resident,full resident,full resident
Poicephalus_fuscicollis,2418,PSITTACIFORMES,Psittacidae,Poicephalus,fuscicollis,in HBW fuscicollis is race of Poicephalus_robustus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"some popltns resident, others with extensive wandering in search of fruit, some regular seasonal migration locally (text for robustus in HBW)",1,resident,full resident,full resident
Poicephalus_robustus,2419,PSITTACIFORMES,Psittacidae,Poicephalus,robustus,in HBW includes race fuscicollis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"some popltns resident, others with extensive wandering in search of fruit",1,resident,full resident,full resident
Poicephalus_gulielmi,2420,PSITTACIFORMES,Psittacidae,Poicephalus,gulielmi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Poicephalus_meyeri,2421,PSITTACIFORMES,Psittacidae,Poicephalus,meyeri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,resident although local movement or nomadism occurs,1,resident,full resident,full resident
Poicephalus_rueppellii,2422,PSITTACIFORMES,Psittacidae,Poicephalus,rueppellii,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,resident but partly nomadic,1,resident,partial resident,partial resident
Poicephalus_cryptoxanthus,2423,PSITTACIFORMES,Psittacidae,Poicephalus,cryptoxanthus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"resident, in one area probably moves locally in response to fruiting seasons of trees",1,resident,full resident,full resident
Poicephalus_crassus,2424,PSITTACIFORMES,Psittacidae,Poicephalus,crassus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,generally believed sedentary but with some nomadism,1,resident,full resident,full resident
Poicephalus_rufiventris,2425,PSITTACIFORMES,Psittacidae,Poicephalus,rufiventris,,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,"generally sedentary but seasonal occurrence in N, altitud migration",1,resident,full resident,full resident
Poicephalus_senegalus,2426,PSITTACIFORMES,Psittacidae,Poicephalus,senegalus,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"sedentary in places, but more numerous in rainy season in some areas and seasonal occurrences in several more",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Poicephalus_flavifrons,2427,PSITTACIFORMES,Psittacidae,Poicephalus,flavifrons,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Anodorhynchus_hyacinthinus,2428,PSITTACIFORMES,Psittacidae,Anodorhynchus,hyacinthinus,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,seasonal displacements over large distances are strongly indicated by fragmentary evidence from Lower Amazon,1,resident,full resident,full resident
Anodorhynchus_leari,2429,PSITTACIFORMES,Psittacidae,Anodorhynchus,leari,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently sedentary,0,resident,full resident,full resident
Anodorhynchus_glaucus,2430,PSITTACIFORMES,Psittacidae,Anodorhynchus,glaucus,"Red List status CR (Critically Endangered) but may be extinct, last recorded in 1960s",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"no certain information, was described as sedentary but may have shown seasonal occurrence",1,unknown,unknown,unknown
Cyanopsitta_spixii,2431,PSITTACIFORMES,Psittacidae,Cyanopsitta,spixii,"Red List status CR (Critically Endangered, possibly extinct in the wild), last wild individual seen in 2000",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,some nomadism and wandering in response to seasonal rainfall may have occurred,1,resident,full resident,extinct
Ara_ararauna,2432,PSITTACIFORMES,Psittacidae,Ara,ararauna,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,seasonal foraging cuases habitat shifts,1,resident,full resident,full resident
Ara_glaucogularis,2433,PSITTACIFORMES,Psittacidae,Ara,glaucogularis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Ara_militaris,2434,PSITTACIFORMES,Psittacidae,Ara,militaris,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,seasonal habitat shifts and Andean crossings,1,resident,full resident,full resident
Ara_ambiguus,2435,PSITTACIFORMES,Psittacidae,Ara,ambiguus,HBW: Ara_ambigua,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"poorly understood, ranges widely and tracks seasonal fruits, with post-breeding dispersal from inland to coast",1,resident,full resident,full resident
Ara_macao,2436,PSITTACIFORMES,Psittacidae,Ara,macao,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,seasonal habitat shifts and movements in search of fruit,1,resident,full resident,full resident
Ara_chloropterus,2437,PSITTACIFORMES,Psittacidae,Ara,chloropterus,HBW: Ara_chloroptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"no information, some seasonal abundance reported",1,resident,full resident,full resident
Ara_tricolor,2438,PSITTACIFORMES,Psittacidae,Ara,tricolor,extinct (last reported 1885),1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"almost nothing known about the species in life, was restricted to forests in Cuba (text in BirdLife)",0,unknown,unknown,extinct
Ara_rubrogenys,2439,PSITTACIFORMES,Psittacidae,Ara,rubrogenys,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Ara_severus,2440,PSITTACIFORMES,Psittacidae,Ara,severus,HBW: Ara_severa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Orthopsittaca_manilata,2441,PSITTACIFORMES,Psittacidae,Orthopsittaca,manilata,HBW: Orthopsittaca_manilatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,sesonal or annual fluctuations in one location in S of range suggest some migratory pattern presumably in response to food availability,1,resident,full resident,full resident
Primolius_couloni,2442,PSITTACIFORMES,Psittacidae,Primolius,couloni,HBW: Propyrrhura_couloni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,erratic occurrence in lowland Peru,1,resident,full resident,full resident
Primolius_maracana,2443,PSITTACIFORMES,Psittacidae,Primolius,maracana,HBW: Propyrrhura_maracana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently sedentary,0,resident,full resident,full resident
Primolius_auricollis,2444,PSITTACIFORMES,Psittacidae,Primolius,auricollis,HBW: Propyrrhura_auricollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,possibly at least local movements,1,resident,full resident,full resident
Diopsittaca_nobilis,2445,PSITTACIFORMES,Psittacidae,Diopsittaca,nobilis,includes longipennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,possibly some wandering occurs in E,1,resident,full resident,full resident
Rhynchopsitta_pachyrhyncha,2446,PSITTACIFORMES,Psittacidae,Rhynchopsitta,pachyrhyncha,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"nomadic with respect to pine cones, behaving irruptively, perhaps only a few core areas holding species permanently, seasonal breeding timed to coincide with pine cone seeding",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Rhynchopsitta_terrisi,2447,PSITTACIFORMES,Psittacidae,Rhynchopsitta,terrisi,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"regular seasonal movement S for post-breeding dry season, although some remain",1,directional migratory,partial directional migrant,partial directional migrant
Ognorhynchus_icterotis,2448,PSITTACIFORMES,Psittacidae,Ognorhynchus,icterotis,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,flocks probably wander nomadically or seasonally in search of food,1,nomadic,partial nomad,partial nomad
Guaruba_guarouba,2449,PSITTACIFORMES,Psittacidae,Guaruba,guarouba,in HBW Guarouba_guarouba,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"apparently nomadic, not predictable, but some more regular post-breeding wandering into varzea habitat",1,nomadic,full nomad,full nomad
Aratinga_acuticaudata,2450,PSITTACIFORMES,Psittacidae,Aratinga,acuticaudata,now in Psittacara,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"complex seasonal movements in response to food availability, presumably changes in response to seasonal food availability, one race nomadic",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Aratinga_holochlora,2451,PSITTACIFORMES,Psittacidae,Aratinga,holochlora,now Psittacara_holochlorus; in HBW includes races strenua and brevipes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,at least local movements in response to food supply,1,resident,full resident,full resident
Aratinga_brevipes,2452,PSITTACIFORMES,Psittacidae,Aratinga,brevipes,now in Psittacara; in HBW included in Aratinga_holochlora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,sedentary (text on holochlora in HBW),1,resident,full resident,full resident
Aratinga_rubritorquis,2453,PSITTACIFORMES,Psittacidae,Aratinga,rubritorquis,now in Psittacara,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,nomadic in non-breeding season,1,resident,partial resident,partial resident
Aratinga_strenua,2454,PSITTACIFORMES,Psittacidae,Aratinga,strenua,now in Psittacara; in HBW included in Aratinga_holochlora,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,at least local movements in response to food supply (text on holochlora in HBW),1,resident,full resident,full resident
Aratinga_wagleri,2455,PSITTACIFORMES,Psittacidae,Aratinga,wagleri,"now in Psittacara, includes frontata",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"seasonal abundance fluctuations, some migratory movements reported from one location",1,resident,full resident,full resident
Aratinga_mitrata,2456,PSITTACIFORMES,Psittacidae,Aratinga,mitrata,now in Psittacara; includes previously separate Aratinga_hockingi and Aratinga_alticola; in HBW Aratinga_mitrata includes race alticola but Aratinga_hockingi is separate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"post-breeding wandering flock recorded in S, local seasonal abundance fluctuations",1,resident,full resident,full resident
Aratinga_erythrogenys,2457,PSITTACIFORMES,Psittacidae,Aratinga,erythrogenys,now in Psittacara,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,local seasonal occurrence within years and unpredictable variations in numbers among years,1,resident,full resident,full resident
Aratinga_finschi,2458,PSITTACIFORMES,Psittacidae,Aratinga,finschi,now in Psittacara,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,irregular and seasonal wandering,1,resident,full resident,full resident
Aratinga_leucophthalma,2459,PSITTACIFORMES,Psittacidae,Aratinga,leucophthalma,now Psittacara_leucophthalmus; HBW: Aratinga_leucophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,local sudden appearance in response to palm fruiting,1,resident,full resident,full resident
Aratinga_euops,2460,PSITTACIFORMES,Psittacidae,Aratinga,euops,now in Psittacara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,occasional seasonal flocks descend from highlands,1,resident,full resident,full resident
Aratinga_chloroptera,2461,PSITTACIFORMES,Psittacidae,Aratinga,chloroptera,now Psittacara_chloropterus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Aratinga_solstitialis,2462,PSITTACIFORMES,Psittacidae,Aratinga,solstitialis,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"unclear if movements represent nomadism or seasonal pattern, popltn on lower Amazon apparently present throughout year, no seasonal areas mapped",1,resident,full resident,full resident
Aratinga_maculata,2463,PSITTACIFORMES,Psittacidae,Aratinga,maculata,"In new species volume of HBW, recently recognized as separate from A solstitialis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"resident, some local movements",1,resident,full resident,full resident
Aratinga_jandaya,2464,PSITTACIFORMES,Psittacidae,Aratinga,jandaya,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Aratinga_auricapillus,2465,PSITTACIFORMES,Psittacidae,Aratinga,auricapillus,HBW: Aratinga_auricapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Aratinga_weddellii,2466,PSITTACIFORMES,Psittacidae,Aratinga,weddellii,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"flocks, at least local displacements in response to food supply",1,resident,full resident,full resident
Aratinga_nana,2467,PSITTACIFORMES,Psittacidae,Aratinga,nana,"includes astec, now Eupsittula_nana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,generally considered resident,1,resident,full resident,full resident
Aratinga_canicularis,2468,PSITTACIFORMES,Psittacidae,Aratinga,canicularis,now in Eupsittula,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"nomadic outside breeding season, wandering elevationally in large flocks",1,resident,partial resident,partial resident
Aratinga_aurea,2469,PSITTACIFORMES,Psittacidae,Aratinga,aurea,now in Eupsittula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,local movements likely in response to food supply but nothing recorded,1,resident,full resident,full resident
Aratinga_pertinax,2470,PSITTACIFORMES,Psittacidae,Aratinga,pertinax,now in Eupsittula,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,some seasonal movements to more humid areas in some regions,1,resident,full resident,full resident
Aratinga_cactorum,2471,PSITTACIFORMES,Psittacidae,Aratinga,cactorum,now in Eupsittula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, local movements likely",1,resident,full resident,full resident
Nandayus_nenday,2472,PSITTACIFORMES,Psittacidae,Nandayus,nenday,now Aratinga_nenday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,flocks may wander widely in non-breeding season,1,resident,full resident,full resident
Leptosittaca_branickii,2473,PSITTACIFORMES,Psittacidae,Leptosittaca,branickii,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,apparently highly nomadic,1,nomadic,full nomad,full nomad
Conuropsis_carolinensis,2474,PSITTACIFORMES,Psittacidae,Conuropsis,carolinensis,extinct (last captive individual died in 1918),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"described as wide-ranging (text in BirdLife), presumably resident",1,resident,full resident,extinct
Cyanoliseus_patagonus,2475,PSITTACIFORMES,Psittacidae,Cyanoliseus,patagonus,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,"migratory in S of range, extending northward in winter, downslope movements occur and some nomadism may occur",1,directional migratory,partial directional migrant,partial directional migrant
Pyrrhura_cruentata,2476,PSITTACIFORMES,Psittacidae,Pyrrhura,cruentata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Pyrrhura_devillei,2477,PSITTACIFORMES,Psittacidae,Pyrrhura,devillei,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Pyrrhura_frontalis,2478,PSITTACIFORMES,Psittacidae,Pyrrhura,frontalis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Pyrrhura_lepida,2479,PSITTACIFORMES,Psittacidae,Pyrrhura,lepida,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Pyrrhura_perlata,2480,PSITTACIFORMES,Psittacidae,Pyrrhura,perlata,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Pyrrhura_molinae,2481,PSITTACIFORMES,Psittacidae,Pyrrhura,molinae,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,seasonal altitud migration of high-altitude popltns,1,resident,partial resident,partial resident
Pyrrhura_picta,2482,PSITTACIFORMES,Psittacidae,Pyrrhura,picta,"includes eisenmanni, subandina, caeruleiceps; in HBW Pyrrhura_picta includes races amazonum, lucianii and roseifrons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,limited elevational movements suggested,1,resident,full resident,full resident
Pyrrhura_amazonum,2483,PSITTACIFORMES,Psittacidae,Pyrrhura,amazonum,"includes snethlageae; in HBW amazonum is race of Pyrrhura_picta, but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no recorded movements (text on picta in HBW),1,resident,full resident,full resident
Pyrrhura_lucianii,2484,PSITTACIFORMES,Psittacidae,Pyrrhura,lucianii,"in HBW lucianii is race of Pyrrhura_picta, but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no known movements,1,resident,full resident,full resident
Pyrrhura_roseifrons,2485,PSITTACIFORMES,Psittacidae,Pyrrhura,roseifrons,"includes peruviana, parvifrons; in HBW roseifrons is race of Pyrrhura_picta, but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no known movements,1,resident,full resident,full resident
Pyrrhura_leucotis,2486,PSITTACIFORMES,Psittacidae,Pyrrhura,leucotis,"in HBW Pyrrhura_leucotis includes races griseipectus, pfrimeri and emma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"generally sedentary, some dispersive movements may occur",1,resident,full resident,full resident
Pyrrhura_griseipectus,2487,PSITTACIFORMES,Psittacidae,Pyrrhura,griseipectus,"in HBW griseipectus is race of Pyrrhura_leucotis, but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no movements known (text on griseipectus in HBW),1,resident,full resident,full resident
Pyrrhura_pfrimeri,2488,PSITTACIFORMES,Psittacidae,Pyrrhura,pfrimeri,"in HBW pfrimeri is race of Pyrrhura_leucotis, but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no movements known (text on griseipectus in HBW),1,resident,full resident,full resident
Pyrrhura_emma,2489,PSITTACIFORMES,Psittacidae,Pyrrhura,emma,"in HBW emma is race of Pyrrhura_leucotis, but it is a separate species in HBW online",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,no movements known (text on griseipectus in HBW),1,resident,full resident,full resident
Pyrrhura_viridicata,2490,PSITTACIFORMES,Psittacidae,Pyrrhura,viridicata,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,some seasonal movements occur within known elevational range,1,resident,full resident,full resident
Pyrrhura_egregia,2491,PSITTACIFORMES,Psittacidae,Pyrrhura,egregia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Pyrrhura_melanura,2492,PSITTACIFORMES,Psittacidae,Pyrrhura,melanura,includes pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,seasonal or erratic movements suggested or suspected,1,resident,full resident,full resident
Pyrrhura_orcesi,2493,PSITTACIFORMES,Psittacidae,Pyrrhura,orcesi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Pyrrhura_rupicola,2494,PSITTACIFORMES,Psittacidae,Pyrrhura,rupicola,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
Pyrrhura_albipectus,2495,PSITTACIFORMES,Psittacidae,Pyrrhura,albipectus,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumed resident (HBW map year-round)",0,resident,full resident,full resident
