Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
Allen 1938,ES726,CC250,Fukien,Hainan,Mammals,Chiroptera,Rhinolophidae,Rhinolophus affinis,Rhinolophus affinis macrurus,Rhinolophus affinis hainanus,Inver,28.98435415,30.87959384,0.579438929,0.198236809,5,3,0.0633394,9.37E-05,109.842,19.229,1.462163628,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP118
Allen 1938,ES728,CC251,Fukien,Hainan,Mammals,Chiroptera,Rhinolophidae,Rhinolophus pusillus,Rhinolophus blythi calidus,Rhinolophus blythi parcus,Inver,8.836580309,9.029479836,0.302999948,0.181707799,5,8,0.021594803,0.000285772,109.842,19.229,0.946284229,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP119
Heaney 1978,ES729,CC252,Malay Peninsula,Bangka,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,565.0775448,21.94497239,6.248251333,17,5,0.079576872,0.000128475,106.06,-2.25,2.717548253,4.05422991,1.07191881,0.623780469,-1.521194565,26.75313377,1.489478945,3.424967488,SP120
Heaney 1978,ES730,CC252,Malay Peninsula,Borneo,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,422.6218936,21.94497239,14.7270086,17,128,-0.210908186,0.000113509,114,1,2.717548253,5.871131412,2.716004179,0.799609277,-1.552297019,25.05965996,1.379912622,3.595503407,SP120
Heaney 1978,ES731,CC252,Malay Peninsula,Karimata,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,382.0413348,21.94497239,15.04961802,17,14,-0.311857288,0.000214863,108.895,-1.606,2.717548253,2.198657087,1.778158489,0.689898193,-1.730978073,26.28807068,1.523035159,3.494220008,SP120
Heaney 1978,ES732,CC252,Malay Peninsula,Karimunbesar,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,449.6403369,21.94497239,13.2332582,17,12,-0.148938085,0.000176203,103.368,1.051,2.717548253,2.117271296,1.318084214,0.505011084,-1.992763679,26.90407753,1.536081465,3.340723622,SP120
Heaney 1978,ES733,CC252,Malay Peninsula,Kundur,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,546.2915604,21.94497239,10.45652271,17,5,0.04576673,0.000177297,103.434,0.77,2.717548253,2.482873584,1.110623375,0.701740869,-1.434870884,26.95340157,1.535457142,3.346157302,SP120
Heaney 1978,ES734,CC252,Malay Peninsula,Mendanau,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,390.8646391,21.94497239,8.540317741,17,7,-0.289024788,0.000172224,107.414,-2.892,2.717548253,1.973127854,2.155339074,0.671751953,-1.534645745,26.65331459,1.479383131,3.435090705,SP120
Heaney 1978,ES735,CC252,Malay Peninsula,Panebangan,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,333.0571276,21.94497239,7.058956634,17,9,-0.449072067,0.000153933,109.253,-1.22,2.717548253,1.414973348,1.491375703,0.699338232,-1.411987423,26.51490974,1.533437733,3.507687246,SP120
Heaney 1978,ES736,CC252,Malay Peninsula,Pelapis,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,357.2277402,21.94497239,7.401170439,17,3,-0.37901259,0.000247105,109.243,-1.219,2.717548253,0.698970004,1.477135731,0.699338232,-1.411987423,26.51490974,1.533437733,3.507687246,SP120
Heaney 1978,ES737,CC252,Malay Peninsula,Penjalei,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,598.9468397,21.94497239,20.96969242,17,4,0.137786749,0.000410463,103.22,0.603,2.717548253,2.447158031,0.544192111,0.637150488,-1.848027664,26.92756844,1.541550336,3.342254834,SP120
Heaney 1978,ES738,CC252,Malay Peninsula,Rupat,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,576.4264054,21.94497239,10.22863862,17,11,0.099461577,0.000132648,101.585,1.898,2.717548253,3.173186268,0.602168551,0.622292627,-1.578851151,27.06817818,1.528783055,3.396231836,SP120
Heaney 1978,ES739,CC252,Malay Peninsula,Saint Barbe,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,233.6426508,21.94497239,8.862717659,17,11,-0.803593282,0.000234831,107.219,0.119,2.717548253,1,2.264820183,0.59720957,-1.727176681,26.95906258,1.638883944,3.428277909,SP120
Heaney 1978,ES740,CC252,Malay Peninsula,Serasan,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,273.9542722,21.94497239,5.827131295,17,4,-0.644424894,0.00021713,109.038,2.517,2.717548253,1.662757832,1.82086455,0.437064307,-1.492750678,27.10203171,1.794810221,3.473443166,SP120
Heaney 1978,ES741,CC252,Malay Peninsula,Sumatra,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,506.1053102,21.94497239,14.8985892,17,36,-0.030641326,0.000128094,101.6,-0.4,2.717548253,5.675418113,1.826081285,0.775979541,-1.333594233,25.93057442,1.519437698,3.392263564,SP120
Heaney 1978,ES742,CC252,Malay Peninsula,Temaju,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,396.9767612,21.94497239,6.046776826,17,3,-0.273508354,0.00018136,108.8519,0.498,2.717548253,0.698970004,0.699056855,0.643092871,-1.580241135,27.08489609,1.591315843,3.42111013,SP120
Heaney 1978,ES743,CC252,Malay Peninsula,Wai,Mammals,Rodentia,Sciuridae,Callosciurus prevostii,Callosciurus prevostii,Callosciurus prevostii,Omn,521.8530823,345.0058085,21.94497239,12.26809521,17,2,-0.413824844,0.000736247,107.4018,1.097,2.717548253,0.602059991,2.209490886,0.361993872,-1.260110988,26.97488594,1.700656066,3.424365416,SP120
Song et al. 2012,ES744,CC253,China,Hainan,Mammals,Rodentia,Sciuridae,Petaurista philippensis,Petaurista philippensis,Petaurista hainana,Herb,2570.321358,1910.128289,185.5320859,126.024227,19,16,-0.296860526,0.000546286,109.842,19.229,3.409987425,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP121
Allen 1915b,ES745,CC254,Venezuela,Santa Margarita,Mammals,Rodentia,Sciuridae,Sciurus granatensis,Mesosciurus chapmani,Mesosciurus nesceus,Herb,252.5039569,311.5821546,11.25311126,1.270682166,25,2,0.210236123,8.78E-05,-111.826,24.439,2.402268188,2.36361198,0.845160078,0.158590576,-1.668068093,21.0677433,2.574158201,1.894759013,SP122
Allen 1915b,ES747,CC254,Venezuela,Trinidad,Mammals,Rodentia,Sciuridae,Sciurus granatensis,Mesosciurus chapmani,Mesosciurus chapmani,Herb,252.5039569,256.4757585,11.25311126,5.484538265,25,6,0.015607232,0.00015566,-61.246,10.431,2.402268188,3.683767261,1.176120211,0.757910742,-1.798855685,26.35933113,1.758862316,3.286345163,SP122
Allen 1903,ES748,CC255,Telegraph Creek BC,Kupreanof,Mammals,Rodentia,Sciuridae,Tamiasciurus hudsonicus,Tamiasciurus hudsonicus baileyi,Tamiasciurus hudsonicus,Omn,221.4375751,208.8705042,5.562943961,12.30980391,24,14,-0.058426259,0.000274392,-133.4969,56.7928,2.345251317,3.450557009,0.954290762,0.603000244,-1.392965533,5.774039745,2.728223605,3.522612637,SP123
Allen and Chapman 1898,ES749,CC256,Costa Rica,Trinidad,Mammals,Rodentia,Sciuridae,Sciurus aestuans,Sciurus astuans hoffmanni,Sciurus astuans hoffmanni,Herb,385.8286427,320.9486274,14.09811049,11.41264356,3,6,-0.184112269,0.000655794,-61.246,10.431,2.586394465,3.683767261,1.176120211,0.757910742,-1.798855685,26.35933113,1.758862316,3.286345163,SP124
Nguyen et al. 2018,ES750,CC257,Vietnam,Hon Khoai,Mammals,Rodentia,Sciuridae,Callosciurus caniceps,Callosciurus caniceps,Callosciurus honkhoaiensis,Omn,314.65,152.5,38.158,3.544,25,3,-0.724296314,0.000768291,104.8307,8.4302,2.497827736,0.602059991,1.089940418,0.452747217,-1.541884219,27.41942406,1.896291499,3.36944136,SP125
Hai et al. 2019,ES753,CC258,Vietnam,Hon Khoai,Mammals,Eulipotyphla,Soricidae,Crocidura fuliginosa,Crocidura dracula,Crocidura dracula,Omn,21.61228095,17.38131191,0.378721973,0.540785778,35,3,-0.217866114,0.000331448,104.8307,8.4302,1.334700604,0.602059991,1.089940418,0.452747217,-1.541884219,27.41942406,1.896291499,3.36944136,SP126
Miller 1912,ES754,CC259,France,Guernsey,Mammals,Eulipotyphla,Soricidae,Crocidura russula,Crocidura russula russula,Crocidura russula russula,Omn,8.915408014,8.280474038,0.434482158,0.087162885,6,3,-0.0738808,0.000432766,-2.582,49.453,0.950141223,1.812913357,1.653222165,0.596423047,-1.974638623,11.37792492,2.584491239,2.936111438,SP127
Miller 1912,ES755,CC260,Europe,Corfu,Mammals,Eulipotyphla,Soricidae,Erinaceus roumanicus,Erinaceus roumanicus,Erinaceus nesiotes,Inver,813.8946483,818.0885774,45.15891526,5.869197239,6,2,0.005139683,0.000538832,19.784,39.677,2.910568193,2.767378524,0.398113692,0.689985938,-1.962605665,15.96003342,2.763545432,3.03430751,SP128
Miller 1912,ES756,CC260,Europe,Crete,Mammals,Eulipotyphla,Soricidae,Erinaceus roumanicus,Erinaceus roumanicus,Erinaceus nesiotes,Inver,813.8946483,567.7586282,45.15891526,14.86686482,6,2,-0.360134555,0.000855929,24.809,35.24,2.910568193,3.920957706,1.977728177,0.435116797,-1.897552978,16.66525841,2.754342222,2.861753013,SP128
Miller 1912,ES757,CC261,"France, Belgium, Holland",Jersey,Mammals,Eulipotyphla,Soricidae,Sorex araneus,Sorex araneus,Sorex araneus fretalis,Inver,7.441364695,7.763881577,0.147580699,0.117496176,9,3,0.042428154,0.000120046,-2.134,49.218,0.871652589,2.068185862,1.431379849,0.616084521,-1.9781985,11.40390301,2.595962169,2.922128334,SP129
Foster 1963,ES758,CC262,British Columbia,Forrester,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.888153871,0.076400913,0.0704499,19,10,-0.077032422,1.60E-05,-133.53,54.7988,0.871557596,1.012415375,1.495558213,0.672439063,-1.510663642,7.652777672,2.591643676,3.48315921,SP130
Foster 1963,ES759,CC262,British Columbia,Graham,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.260577935,0.076400913,0.081349725,19,23,-0.172563025,1.29E-05,-132.313,53.437,0.871557596,3.803525396,1.880819307,0.718636279,-1.495559255,7.146435261,2.612940447,3.401253127,SP130
Foster 1963,ES760,CC262,British Columbia,Hippa,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.929232628,0.076400913,0.060014199,19,9,-0.071086453,1.39E-05,-132.971,53.5297,0.871557596,2.184123354,-0.154281982,0.649428662,-1.444921279,7.627783775,2.569771515,3.385304139,SP130
Foster 1963,ES761,CC262,British Columbia,Kunghit,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,7.298729956,0.076400913,0.121714157,19,31,-0.019135174,1.45E-05,-131.083,52.101,0.871557596,2.136720567,0.000434077,0.713313428,-1.731098363,8.000570297,2.57390656,3.339677949,SP130
Foster 1963,ES762,CC262,British Columbia,Kupreanof,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.225054622,0.076400913,0.090273487,19,17,-0.178253311,1.79E-05,-133.4969,56.7928,0.871557596,3.450557009,0.954290762,0.603000244,-1.392965533,5.774039745,2.728223605,3.522612637,SP130
Foster 1963,ES763,CC262,British Columbia,Langara,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.326954501,0.076400913,0.087791759,19,20,-0.162016529,1.52E-05,-133.02,54.23,0.871557596,1.514547753,0.000434077,0.578924219,-1.584338341,7.776004791,2.581552625,3.304307384,SP130
Foster 1963,ES764,CC262,British Columbia,Moresby,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.334647293,0.076400913,0.066612735,19,20,-0.160801392,1.11E-05,-131.986,52.801,0.871557596,3.420945406,2.255274918,0.690309033,-1.478294099,7.476649761,2.593091209,3.512681726,SP130
Foster 1963,ES765,CC262,British Columbia,Ramsay,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,7.112174737,0.076400913,0.090599404,19,11,-0.045027461,2.03E-05,-131.383,52.564,0.871557596,1.214843848,0.806247827,0.703226953,-1.520784342,8.098472595,2.571375338,3.450246025,SP130
Foster 1963,ES766,CC262,British Columbia,"SE islands (Talunkwan, Tanu, Kunga, Lyell, Bischoff, Bolkus)",Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.621613697,0.076400913,0.05316381,19,13,-0.116496427,1.05E-05,-131.757,52.829,0.871557596,2.247973266,0.301247089,0.710077246,-1.592249814,7.166538715,2.604779319,3.497330549,SP130
Foster 1963,ES767,CC262,British Columbia,Smythe,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus,Sorex obscurus,Inver,7.439737219,6.987052444,0.076400913,0.021729361,19,24,-0.062776743,5.95E-06,-128.479,52.19,0.871557596,-1.187755303,-0.396855627,0.669914941,-1.549200323,8.674055099,2.631027505,3.456980603,SP130
Motokawa and Lin 2002,ES768,CC263,Sichuan,Taiwan,Mammals,Eulipotyphla,Soricidae,Anourosorex squamipes,Anourosorex squamipes,Anourosorex squamipes,Inver,28.49458876,16.98829553,2.416748669,2.203511842,12,29,-0.517189592,0.001179596,120.66,23.776,1.454762393,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP131
Motokawa and Lin 2002,ES769,CC264,Vietnam,Taiwan,Mammals,Eulipotyphla,Soricidae,Anourosorex squamipes,Anourosorex squamipes,Anourosorex squamipes,Inver,27.73453956,16.98829553,1.090550223,2.203511842,12,29,-0.490153943,0.000708986,120.66,23.776,1.44302096,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP131
Motokawa and Lin 2002,ES770,CC265,Yunnan,Taiwan,Mammals,Eulipotyphla,Soricidae,Anourosorex squamipes,Anourosorex squamipes,Anourosorex squamipes,Inver,28.86658681,16.98829553,1.073323302,2.203511842,13,29,-0.530160151,0.000686488,120.66,23.776,1.460395436,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP131
Merriam et al. 1985a,ES771,CC266,Lake George (New York),Martha's Vineyard,Mammals,Eulipotyphla,Soricidae,Blarina brevicauda,Blarina brevicauda,Blarina brevicauda,Omn,34.48687012,27.66687175,1.260144146,0.983808992,31,6,-0.220342944,0.000253811,-70.64,41.37,1.537653781,2.355259906,0.748265573,0.607092236,-2.059402755,10.27501774,2.910543247,3.067480015,SP132
Allen 1938,ES772,CC267,Fukien,Hainan,Mammals,Eulipotyphla,Soricidae,Crocidura attenuata,Crocidura attenuata,Crocidura attenuata,Omn,21.78791799,14.45397555,0.901076936,0.552376255,2,2,-0.410386094,0.001585429,109.842,19.229,1.338215732,4.517195898,1.230474467,0.67702998,-1.48228772,23.93092537,2.592929527,3.202721764,SP133
Fang & Lee 2002,ES773,CC268,Taiwan,Green Island,Mammals,Eulipotyphla,Soricidae,Crocidura horsfieldii,Crocidura tadae,Crocidura tadae,Omn,8.805733083,9.23495596,0.455197818,0.525707959,72,15,0.047592849,0.000253151,121.467,22.633,0.944765517,1.178976947,1.5185271,0.633109033,-1.369449942,23.82704926,2.487597088,3.374946222,SP134
Fang & Lee 2002,ES774,CC268,Taiwan,Orchid,Mammals,Eulipotyphla,Soricidae,Crocidura horsfieldii,Crocidura tadae,Crocidura tadae,Omn,8.805733083,7.853135207,0.455197818,0.377266194,72,19,-0.114490155,0.00015858,121.55,22.05,0.944765517,1.670245853,1.954247335,0.646029688,-1.38513637,23.76355553,2.422869008,3.434824312,SP134
"Jenkins et al 2013, Abramov et al. 2008",ES775,CC269,Vietnam,Phu Quoc,Mammals,Eulipotyphla,Soricidae,Crocidura indochinensis,Crocidura indochinensis,Crocidura phuquocensis,Omn,9.357937786,12.44353391,0.561476267,0.363379551,10,5,0.284976179,0.000530555,104.0035,10.312,0.971180154,2.758911892,1.093456707,0.677145117,-1.768027717,26.75120926,1.911860295,3.510582544,SP135
Bastos et al. 2015,ES776,CC270,Africa,Sao Tome,Mammals,Eulipotyphla,Soricidae,Crocidura poensis,Crocidura poensis,Crocidura thomensis,Omn,22.151855,34.24370344,1.450173763,4.375679212,41,7,0.435581466,0.002437081,6.616,0.234,1.3454101,2.931457871,2.376578782,0.692473535,-1.406051082,22.16243744,1.927712723,3.409890875,SP136
Motokawa et al. 2003,ES777,CC271,Korean Peninsula,Cheju Do,Mammals,Eulipotyphla,Soricidae,Crocidura shantungensis,Crocidura shantungensis,Crocidura shantungensis,Omn,7.931869621,10.21977968,0.917507202,0.363406143,11,2,0.253436253,0.001848621,126.591,33.377,0.899375567,3.261500773,1.913819149,0.607816064,-1.817432601,14.36646843,2.883542154,3.271504877,SP137
Motokawa et al. 2003,ES778,CC271,Korean Peninsula,Taiwan,Mammals,Eulipotyphla,Soricidae,Crocidura shantungensis,Crocidura shantungensis,Crocidura shantungensis,Omn,8.294439893,10.99380183,0.802731695,1.07557841,27,23,0.281746246,0.000763059,120.66,23.776,0.918787064,4.537907204,2.154427017,0.599242627,-1.673889196,20.42777443,2.607300239,3.325638762,SP137
Motokawa et al. 2003,ES779,CC271,Korean Peninsula,Tsushima,Mammals,Eulipotyphla,Soricidae,Crocidura shantungensis,Crocidura shantungensis,Crocidura shantungensis,Omn,8.294439893,7.827003416,0.802731695,0.444838413,27,8,-0.058005667,0.000750659,129.3333,34.4167,0.918787064,2.843855423,1.69897869,0.781739551,-2.035140278,14.77075386,2.87603426,3.270266464,SP137
Catzeflis et al. 1985,ES780,CC272,Israel,Cyprus,Mammals,Eulipotyphla,Soricidae,Crocidura suaveolens,Crocidura suaveolens,Crocidura suaveolens,Omn,13.85188598,15.82589324,1.396209303,1.792427411,6,13,0.133226016,0.002680034,33.254,35.025,1.141508908,3.966141733,1.845104244,0.324397705,-1.539301099,19.0325737,2.812747186,2.605945549,SP138
Catzeflis et al. 1985,ES781,CC273,Turkey,Lesbos,Mammals,Eulipotyphla,Soricidae,Crocidura suaveolens,Crocidura suaveolens,Crocidura suaveolens,Omn,15.35961822,12.9537545,0.967493412,3.241895385,7,18,-0.170356203,0.004046448,26.32,39.23,1.186380421,3.212187604,1.113976758,0.510914893,-1.871089471,15.66782475,2.828513964,2.782402939,SP138
Catzeflis et al. 1985,ES782,CC273,Turkey,Samos,Mammals,Eulipotyphla,Soricidae,Crocidura suaveolens,Crocidura suaveolens,Crocidura suaveolens,Omn,15.35961822,14.73316223,0.967493412,1.770945876,7,11,-0.041640985,0.001880297,26.8211,37.7386,1.186380421,2.678700435,0.255513713,0.549655176,-1.771545056,16.20991135,2.807520205,2.853637397,SP138
Allen 1903,ES783,CC274,Telegraph and Raspberry Creeks BC,Wrangell,Mammals,Eulipotyphla,Soricidae,Sorex cinereus,Sorex personatus,Sorex personatus streatori,Inver,7.667715115,8.74348944,0.315904682,0.521506838,29,7,0.131290687,0.000566751,-135.494,56.853,0.884665969,2.755112266,0.806247827,0.577090137,-1.605699613,6.91128397,2.643437103,3.465840713,SP139
Corwan 1941,ES784,CC275,British Columbia,Banks Island,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus longicauda,Sorex obscurus calvertensis,Inver,12.44353391,11.84868808,0.273055175,0.07383965,24,5,-0.048983972,2.78E-05,-121.45,73.025,1.094943736,4.845271723,1.079217436,0.140690259,-1.831526992,-14.47843456,3.181801523,2.122653577,SP130
Corwan 1941,ES785,CC275,British Columbia,Calvert,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus longicauda,Sorex obscurus calvertensis,Inver,12.44353391,11.17837213,0.273055175,0.694018163,24,13,-0.107220272,0.000316575,-128.037,51.556,1.094943736,2.517195898,0.863382348,0.691348438,-1.963651848,8.226902962,2.636485693,3.462038448,SP130
Corwan 1941,ES786,CC275,British Columbia,"Smythe, Townsend and Reginald Island",Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus longicauda,Sorex obscurus insularis,Inver,12.44353391,12.19338601,0.273055175,0.427905627,24,50,-0.020307449,4.47E-05,-128.479,52.19,1.094943736,-1.187755303,-0.396855627,0.669914941,-1.549200323,8.674055099,2.631027505,3.456980603,SP130
Corwan 1941,ES787,CC275,British Columbia,Spider,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus longicauda,Sorex obscurus longicauda,Inver,12.44353391,15.35961822,0.273055175,0.640390432,24,11,0.210540749,0.000178092,-128.259,51.85,1.094943736,0.716003344,0.176380692,0.678432666,-1.743091403,8.726373672,2.600980004,3.437916965,SP130
Corwan 1941,ES788,CC275,British Columbia,Yeo,Mammals,Eulipotyphla,Soricidae,Sorex monticolus,Sorex obscurus longicauda,Sorex obscurus longicauda,Inver,12.44353391,12.85064625,0.273055175,0.470406051,24,10,0.032192979,0.000154061,-128.119,52.355,1.094943736,1.977723605,-0.442492798,0.718233447,-1.48379256,7.885960102,2.664226037,3.526915364,SP130
Scheffer and Dalquest 1942,ES789,CC276,Seattle (USA),Destruction Island,Mammals,Eulipotyphla,Soricidae,Sorex trowbridgii,Sorex trowbridgii trowbridgii,Sorex trowbridgii destructioni,Inver,8.309936944,10.35332301,0.502143973,0.445287297,30,38,0.219855511,0.000170392,-124.485,47.675,0.919597728,-0.920818754,0.778223627,0.780073096,-1.562438463,9.829558372,2.585029274,3.468937806,SP140
Kitchener et al 1994,ES790,CC277,Seram,Ambon,Mammals,Eulipotyphla,Soricidae,Suncus murinus,Suncus murinus,Suncus murinus,Inver,18.19819698,29.25924189,1.19847316,1.201217585,30,10,0.474872964,0.000313116,128.09,-3.64,1.260028362,2.905202029,1.041432165,0.801250049,-1.351087471,25.52722359,1.910554109,3.398401837,SP141
Kitchener et al 1994,ES791,CC278,Java,Bali,Mammals,Eulipotyphla,Soricidae,Suncus murinus,Suncus murinus,Suncus murinus,Inver,37.64717559,37.2615034,2.473127048,5.970138919,45,4,-0.01029722,0.006513728,115.155,-8.274,1.5757324,3.749736316,0.398113692,0.707589551,-1.712758391,23.32167435,1.790139103,3.321917411,SP141
Kitchener et al 1994,ES792,CC277,Seram,Banda Neira,Mammals,Eulipotyphla,Soricidae,Suncus murinus,Suncus murinus,Suncus murinus,Inver,18.19819698,29.36892347,1.19847316,1.479655686,30,8,0.478614568,0.000461859,129.904,-4.517,1.260028362,1,2.041396633,0.654670557,-1.53830428,25.97547913,1.845779593,3.421357099,SP141
Motokawa 2003,ES794,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Hokkaido,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,16.24797634,0.394815333,0.542991497,165,5,0.167633899,0.00022837,141.934,43.224,1.137996801,4.894930509,1.255296632,0.461188916,-1.814233845,6.352608681,2.992256552,3.08674128,SP142
Motokawa 2003,ES795,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Kuchinoerabujima,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,18.8318266,0.394815333,0.489738376,165,6,0.315213874,0.000117722,130.203,30.458,1.137996801,1.580240508,1.857338528,0.710625098,-1.641040602,18.4159565,2.775539475,3.416141031,SP142
Motokawa 2003,ES796,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Kyushu,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,15.93333874,0.394815333,0.280255311,165,12,0.148079221,3.08E-05,131.3333,33,1.137996801,4.564890845,-0.045275209,0.742241846,-2.063161512,14.04964352,2.887310745,3.395333604,SP142
Motokawa 2003,ES797,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Nakanoshima,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,15.88130734,0.394815333,0.320751417,165,16,0.14480831,3.05E-05,129.865,29.857,1.137996801,1.505149978,2.158365508,0.659188086,-1.48219422,18.65886116,2.750960477,3.469657083,SP142
Motokawa 2003,ES798,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Niijima,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,16.40687594,0.394815333,0.386835619,165,9,0.177366042,6.68E-05,139.265,34.373,1.137996801,1.361727836,1.568213462,0.653934424,-1.978029252,16.85838127,2.791018584,3.370605601,SP142
Motokawa 2003,ES799,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Sado,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,14.86490793,0.394815333,0.581704488,165,9,0.078668794,0.000175156,138.3667,38.0167,1.137996801,2.932980822,1.499700826,0.593525537,-1.575364647,12.50552177,2.918922822,3.354732529,SP142
Motokawa 2003,ES800,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Tanegashima,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,13.98898695,0.394815333,0.354437944,165,9,0.017935904,7.63E-05,131,30.6667,1.137996801,2.658964843,1.5185271,0.73024248,-1.96892729,18.42602539,2.794386601,3.457730548,SP142
Motokawa 2003,ES801,CC279,"Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)",Toshima,Mammals,Eulipotyphla,Soricidae,Crocidura dsinezumi,Crocidura dsinezumi,Crocidura dsinezumi,Omn,13.74031853,16.06392677,0.394815333,0.248667597,165,14,0.156241716,2.21E-05,139.281,34.524,1.137996801,0.615508172,1.477135731,0.595811621,-1.409810912,16.49464226,2.787149411,3.346939463,SP142
