"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Pigot et al. 2020","Panama","Jamaica","Birds","Psittaciformes","Psittacidae","Eupsittula astec","Eupsittula astec","Aratinga nana",NA,"Both","Wing Length",130.4166667,139.40000002,4.02759421384809,4.97995985549477,12,5,132.6666667,128.1666667,4.708148964,1.170754742,6,6,134.5,142.6666667,0.707106781,3.055050463,2,3,-77.285,18.1217,4.04107671971548,2.79934123880936,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.768446142578125,0.0122454879760742,22.9601039886475,102.181838989258,1701,0.750216015625,0.010437523651123,23.3133926391602,110.115753173828,1697.89038085938,0.738866845703125,0.0109486892700195,24.0266151428223,108.189514160156,1777.98828125,0.738866845703125,-1.92267973270903,24.0266151428223,2.03418517053893,3.24992889420156,NA,130.4166667,139.40000002,4.02759421384809,4.97995985549477
"Marchant & Higgins, 1993","w, n, nw Australia","Tasmania","Birds","Falconiformes","Falconidae","Falco berigora","Falco berigora","Falco berigora","","Both","Wing Length",338.109589041096,342.888888888889,16.5699792494972,16.571997800842,73,9,326,352,10.5,10,39,34,334,354,12.4,15.2,5,4,146.5,-42.1,4.80317698254222,2.38021305126818,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.655225146484375,0.00678854064941406,7.75988245010376,351.682373046875,1121.66003417969,0.6280126953125,0.0134871017456055,8.81951236724854,360.283264160156,882.468811035156,0.698959326171875,0.0104175621032715,8.77623271942139,327.989532470703,1452.6142578125,0.698959326171875,-1.94242661746699,8.77623271942139,2.51585998376426,3.16215030256729,NA,338.109589041096,342.888888888889,16.5699792494972,16.571997800842
"Pigot et al. 2020","Holland","Great Britain","Birds","Falconiformes","Falconidae","Falco tinnunculus","Falco tinnunculus","Falco tinnunculus","VertFishScav","Male","Tarsus Length",38.218,36.875,1.336,3.276,4,4,38.2175,NA,1.335524242,NA,4,NA,36.875,NA,3.276141023,NA,4,NA,-1.6,53.186,5.32083354792103,1.51189672368043,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.70851728515625,0.0100590873718262,8.6027193069458,458.609802246094,924.989990234375,0.698322265625,0.0152482360839844,8.20084476470947,450.851409912109,1063.94519042969,0.63427998046875,0.0128780807495117,8.82350254058838,455.934753417969,854.721130371094,0.63427998046875,-1.85767058989911,8.82350254058838,2.65890269736187,2.93182444069733,NA,38.218,36.875,1.336,3.276
"Pigot et al. 2020","Holland","Great Britain","Birds","Falconiformes","Falconidae","Falco tinnunculus","Falco tinnunculus","Falco tinnunculus","VertFishScav","Male","Wing Length",240.75,236,10.563,9.832,4,4,240.75,NA,10.56330125,NA,4,NA,236,NA,9.831920803,NA,4,NA,-1.6,53.186,5.32083354792103,1.51189672368043,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.70851728515625,0.0100590873718262,8.6027193069458,458.609802246094,924.989990234375,0.698322265625,0.0152482360839844,8.20084476470947,450.851409912109,1063.94519042969,0.63427998046875,0.0128780807495117,8.82350254058838,455.934753417969,854.721130371094,0.63427998046875,-1.85767058989911,8.82350254058838,2.65890269736187,2.93182444069733,NA,240.75,236,10.563,9.832
"Pigot et al. 2020","Venezuela","Trinidad","Birds","Passeriformes","Tyrannidae","Fluvicola pica","Fluvicola pica","Fluvicola pica","Invertebrate","Male","Tarsus Length",21.525,20.9,1.323,1.277,4,3,21.525,NA,1.322560648,NA,4,NA,20.9,NA,1.276714533,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,21.525,20.9,1.323,1.277
"Pigot et al. 2020","Venezuela","Trinidad","Birds","Passeriformes","Tyrannidae","Fluvicola pica","Fluvicola pica","Fluvicola pica","Invertebrate","Male","Wing Length",66.5,63.667,2.38,2.082,4,3,66.5,NA,2.380476143,NA,4,NA,63.66666667,NA,2.081665999,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,66.5,63.667,2.38,2.082
"Grant 1965","Nayarit (Mexico)","Tres Marias","Birds","Psittaciformes","Psittacidae","Forpus cyanopygius","Forpus cyanopygius","Forpus cyanopygius","","Both","Wing Length",87.5211764705882,90.8775,2.11682302241712,1.84994896454695,51,36,88.36,86.98,1.968,2.06,20,31,90.84,90.93,1.604,2.208,21,15,-106.552,21.609,2.16221180985945,1.93952424448053,"Yes","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.59757080078125,0.0223608688354492,22.4930686950684,275.921966552734,700.340026855469,0.5943431640625,0.0225701629638672,22.9059085845947,279.467956542969,642.174255371094,0.5810349609375,0.0346773803710938,22.9155673980713,274.659423828125,690.838195800781,0.59757080078125,-1.63151100901579,22.4930686950684,2.44078627667666,2.84530894848948,NA,87.5211764705882,90.8775,2.11682302241712,1.84994896454695
"Pigot et al. 2020","Venezuela","Trinidad","Birds","Psittaciformes","Psittacidae","Forpus passerinus","Forpus passerinus","Forpus passerinus","PlantSeed","Male","Tarsus Length",9.18,9.717,0.739,1.197,4,3,9.18,NA,0.738557152,NA,4,NA,9.716666667,NA,1.197177236,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,9.18,9.717,0.739,1.197
"Pigot et al. 2020","Venezuela","Trinidad","Birds","Psittaciformes","Psittacidae","Forpus passerinus","Forpus passerinus","Forpus passerinus","PlantSeed","Male","Wing Length",79,79,2.449,3.464,4,3,79,NA,2.449489743,NA,4,NA,79,NA,3.464101615,NA,3,NA,-61.246,10.431,3.68376726142531,1.17612021105609,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.8334029296875,0.00881965255737305,26.0802631378174,59.2613754272461,2137.75,0.7579107421875,0.0148907470703125,26.3593311309814,57.3934478759766,1933.50439453125,0.7051646484375,0.0156590423583984,26.2314491271973,58.661205291748,1832.16650390625,0.7579107421875,-1.79885568486389,26.3593311309814,1.75886231550375,3.28634516348873,NA,79,79,2.449,3.464
"Pigot et al. 2020","Israel","Cyprus","Birds","Galliformes","Phasianidae","Francolinus francolinus","Francolinus francolinus","Francolinus francolinus","PlantSeed","Male","Tarsus Length",51.86,52.288,0.953,1.387,4,4,51.86,NA,0.95278539,NA,4,NA,52.2875,NA,1.386996155,NA,4,NA,33.254,35.025,3.96614173273903,1.84510424417683,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.30852578125,0.0287902740478516,18.5952625274658,701.378234863281,480,0.324397705078125,0.0278867645263672,19.0325736999512,649.751342773438,403.594787597656,0.3336740234375,0.0289260375976563,19.0880088806152,646.916381835938,407.6171875,0.324397705078125,-1.53930109875927,19.0325736999512,2.81274718568516,2.60594554871405,NA,51.86,52.288,0.953,1.387
"Pigot et al. 2020","Israel","Cyprus","Birds","Galliformes","Phasianidae","Francolinus francolinus","Francolinus francolinus","Francolinus francolinus","PlantSeed","Male","Wing Length",174.5,173.25,2.517,3.948,4,4,174.5,NA,2.516611478,NA,4,NA,173.25,NA,3.947573094,NA,4,NA,33.254,35.025,3.96614173273903,1.84510424417683,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.30852578125,0.0287902740478516,18.5952625274658,701.378234863281,480,0.324397705078125,0.0278867645263672,19.0325736999512,649.751342773438,403.594787597656,0.3336740234375,0.0289260375976563,19.0880088806152,646.916381835938,407.6171875,0.324397705078125,-1.53930109875927,19.0325736999512,2.81274718568516,2.60594554871405,NA,174.5,173.25,2.517,3.948
"Milá unpublished","Spain","La Palma","Birds","Passeriformes","Fringillidae","Fringilla coelebs","Fringilla coelebs","Fringilla coelebs canariensis","","Both","Weight",20.6254545454545,26.0755670103093,1.72810511043955,1.5910380318837,11,97,21.16,19.2,1.4,1.97,8,3,26.37,24.69,1.46,1.48,80,17,-17.8016,28.7899,2.85021724179839,2.61804914320356,"No","Weight","Conspecific","No island rule","Yes",0.5870876953125,0.00566360969543457,14.696325302124,306.209045410156,435.299987792969,0.4933583984375,0.0142256317138672,17.690185546875,253.755981445312,363.81201171875,0.445984033203125,0.0144117080688477,18.2262687683105,250.697891235352,329.614624023438,0.5870876953125,-2.17629044858854,14.696325302124,2.48601801560357,2.63878865497856,NA,20.6254545454545,26.0755670103093,1.72810511043955,1.5910380318837
"Pigot et al. 2020","Turkey","Cyprus","Birds","Passeriformes","Alaudidae","Galerida cristata","Galerida cristata","Galerida cristata","PlantSeed","Male","Tarsus Length",25.778,25.183,0.664,1.224,4,4,25.7775,NA,0.664046936,NA,4,NA,25.1825,NA,1.224128942,NA,4,NA,33.254,35.025,3.96614173273903,1.84510424417683,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.30852578125,0.0287902740478516,18.5952625274658,701.378234863281,480,0.324397705078125,0.0278867645263672,19.0325736999512,649.751342773438,403.594787597656,0.3336740234375,0.0289260375976563,19.0880088806152,646.916381835938,407.6171875,0.324397705078125,-1.53930109875927,19.0325736999512,2.81274718568516,2.60594554871405,NA,25.778,25.183,0.664,1.224
"Pigot et al. 2020","Turkey","Cyprus","Birds","Passeriformes","Alaudidae","Galerida cristata","Galerida cristata","Galerida cristata","PlantSeed","Male","Wing Length",102.25,102.25,2.872,2.63,4,4,102.25,NA,2.872281323,NA,4,NA,102.25,NA,2.62995564,NA,4,NA,33.254,35.025,3.96614173273903,1.84510424417683,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.30852578125,0.0287902740478516,18.5952625274658,701.378234863281,480,0.324397705078125,0.0278867645263672,19.0325736999512,649.751342773438,403.594787597656,0.3336740234375,0.0289260375976563,19.0880088806152,646.916381835938,407.6171875,0.324397705078125,-1.53930109875927,19.0325736999512,2.81274718568516,2.60594554871405,NA,102.25,102.25,2.872,2.63
"Pigot et al. 2020","Spain","Mallorca","Birds","Passeriformes","Alaudidae","Galerida theklae","Galerida theklae","Galerida theklae","Invertebrate","Male","Tarsus Length",24.775,24.163,0.991,0.506,4,3,24.775,NA,0.990504922,NA,4,NA,24.16333333,NA,0.50639247,NA,3,NA,2.9951,39.7104,3.56110138364906,2.24055174422073,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.482746484375,0.0090796760559082,16.1161193847656,567.291137695312,641.849975585938,0.4811669921875,0.00829174346923828,15.6639108657837,567.610473632812,589.834777832031,0.48001826171875,0.0100764625549316,16.1529579162598,553.938659667969,538.662048339844,0.4811669921875,-2.0319027889097,15.6639108657837,2.75405040052569,2.77073037583745,NA,24.775,24.163,0.991,0.506
"Pigot et al. 2020","Spain","Mallorca","Birds","Passeriformes","Alaudidae","Galerida theklae","Galerida theklae","Galerida theklae","Invertebrate","Male","Wing Length",101.75,96.333,2.63,2.082,4,3,101.75,NA,2.62995564,NA,4,NA,96.33333333,NA,2.081665999,NA,3,NA,2.9951,39.7104,3.56110138364906,2.24055174422073,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.482746484375,0.0090796760559082,16.1161193847656,567.291137695312,641.849975585938,0.4811669921875,0.00829174346923828,15.6639108657837,567.610473632812,589.834777832031,0.48001826171875,0.0100764625549316,16.1529579162598,553.938659667969,538.662048339844,0.4811669921875,-2.0319027889097,15.6639108657837,2.75405040052569,2.77073037583745,NA,101.75,96.333,2.63,2.082
"Pigot et al. 2020","Thailand","South Andaman","Birds","Gruiformes","Rallidae","Gallicrex cinerea","Gallicrex cinerea","Gallicrex cinerea","PlantSeed","Female","Tarsus Length",63.006,61.298,5.21,2.354,5,4,NA,63.006,NA,5.210444319,NA,5,NA,61.2975,NA,2.353513331,NA,4,92.653,11.871,3.08303654241196,2.65321347887312,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.8177064453125,0.0305426452636719,26.6771831512451,77.2655181884766,2633.73999023438,0.711059130859375,0.0312890899658203,26.7711124420166,73.691276550293,2618.69848632812,0.69183896484375,0.0297001373291016,26.885534286499,72.9498672485352,2544.29443359375,0.711059130859375,-1.49094419494543,26.7711124420166,1.86741607984951,3.41808549717969,NA,63.006,61.298,5.21,2.354
"Pigot et al. 2020","Thailand","South Andaman","Birds","Gruiformes","Rallidae","Gallicrex cinerea","Gallicrex cinerea","Gallicrex cinerea","PlantSeed","Female","Wing Length",183,172.25,17.493,3.096,5,4,NA,183,NA,17.49285568,NA,5,NA,172.25,NA,3.095695937,NA,4,92.653,11.871,3.08303654241196,2.65321347887312,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.8177064453125,0.0305426452636719,26.6771831512451,77.2655181884766,2633.73999023438,0.711059130859375,0.0312890899658203,26.7711124420166,73.691276550293,2618.69848632812,0.69183896484375,0.0297001373291016,26.885534286499,72.9498672485352,2544.29443359375,0.711059130859375,-1.49094419494543,26.7711124420166,1.86741607984951,3.41808549717969,NA,183,172.25,17.493,3.096
"Pigot et al. 2020","Laos","Mindanao","Birds","Galliformes","Phasianidae","Gallus gallus","Gallus gallus","Gallus gallus","Omnivore","Male","Tarsus Length",71.7,70.955,5.784,2.341,4,2,71.7,NA,5.784369744,NA,4,NA,70.955,NA,2.340523446,NA,2,NA,125.081,7.736,4.98913822421579,2.53782035389604,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.686209716796875,0.0279155609130859,26.1678504943848,52.0387001037598,2515.69995117188,0.750025634765625,0.0307160186767578,25.3011074066162,84.0240097045898,2592.44287109375,0.761584375,0.0241598052978516,26.0391368865967,70.4479370117188,2384.44848632812,0.761584375,-1.59929272405331,26.0391368865967,1.84786827980811,3.37738794436473,NA,71.7,70.955,5.784,2.341
"Pigot et al. 2020","Laos","Mindanao","Birds","Galliformes","Phasianidae","Gallus gallus","Gallus gallus","Gallus gallus","Omnivore","Male","Wing Length",219,232.5,6.377,10.607,4,2,219,NA,6.377042157,NA,4,NA,232.5,NA,10.60660172,NA,2,NA,125.081,7.736,4.98913822421579,2.53782035389604,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.686209716796875,0.0279155609130859,26.1678504943848,52.0387001037598,2515.69995117188,0.750025634765625,0.0307160186767578,25.3011074066162,84.0240097045898,2592.44287109375,0.761584375,0.0241598052978516,26.0391368865967,70.4479370117188,2384.44848632812,0.761584375,-1.59929272405331,26.0391368865967,1.84786827980811,3.37738794436473,NA,219,232.5,6.377,10.607
"Pigot et al. 2020","Nepal","Taiwan","Birds","Passeriformes","Timaliidae","Garrulax albogularis","Garrulax albogularis","Garrulax ruficeps","Invertebrate","Male","Tarsus Length",40.5,43.55,1.556,0.354,2,2,40.5,NA,1.555634919,NA,2,NA,43.55,NA,0.353553391,NA,2,NA,120.66,23.776,4.53790720385597,2.15442701651311,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.614572021484375,0.0256461578369141,22.1241035461426,427.039276123047,2188.39990234375,0.701883642578125,0.0317298645019531,19.5794429779053,398.937744140625,2288.84887695312,0.599242626953125,0.0201890167236328,20.4277744293213,404.855682373047,2116.59985351562,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,NA,40.5,43.55,1.556,0.354
"Pigot et al. 2020","Nepal","Taiwan","Birds","Passeriformes","Timaliidae","Garrulax albogularis","Garrulax albogularis","Garrulax ruficeps","Invertebrate","Male","Wing Length",127.5,123.5,0.707,6.364,2,2,127.5,NA,0.707106781,NA,2,NA,123.5,NA,6.363961031,NA,2,NA,120.66,23.776,4.53790720385597,2.15442701651311,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.614572021484375,0.0256461578369141,22.1241035461426,427.039276123047,2188.39990234375,0.701883642578125,0.0317298645019531,19.5794429779053,398.937744140625,2288.84887695312,0.599242626953125,0.0201890167236328,20.4277744293213,404.855682373047,2116.59985351562,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,NA,127.5,123.5,0.707,6.364
"Pigot et al. 2020","China","Taiwan","Birds","Passeriformes","Timaliidae","Garrulax berthemyi","Garrulax berthemyi","Garrulax poecilorhynchus","PlantSeed","Both","Tarsus Length",37.775,40.5,2.06135069006683,1.02956301406363,4,4,38.5,37.05,2.828427125,1.626345597,2,2,40.75,40.25,1.343502884,1.060660172,2,2,120.66,23.776,4.53790720385597,2.15442701651311,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.614572021484375,0.0256461578369141,22.1241035461426,427.039276123047,2188.39990234375,0.701883642578125,0.0317298645019531,19.5794429779053,398.937744140625,2288.84887695312,0.599242626953125,0.0201890167236328,20.4277744293213,404.855682373047,2116.59985351562,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,NA,37.775,40.5,2.06135069006683,1.02956301406363
