"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Kubo and Takatsuki 2015","Honshu","Nakajima","Mammals","Cetartiodactyla","Cervidae","Cervus nippon","Cervus nippon","Cervus nippon","","Female","Weight",44332.669,59400,NA,NA,251,14,66193.28859,44332.66932,NA,NA,149,251,NA,59400,NA,NA,NA,14,140.853,42.601,0.685741738602264,0.431524584187451,"No","Weight","Conspecific","Island rule","No",0.4754974609375,0.0149143295288086,7.08362865447998,925.428527832031,1342.41003417969,0.502789453125,0.0138815689086914,6.3869457244873,951.125366210938,1391.10119628906,0.51789765625,0.0166934616088867,7.21796369552612,918.691772460938,1329.55456542969,0.4754974609375,-1.79821165349742,7.08362865447998,2.96634288320048,3.12788518973953,NA,44332.669,59400,NA,NA
"Takada et al. 2006","Nagoya","Nakanoshima","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","","Male","Weight",36.2,41.1,7.438,17.1,90,41,36.2,NA,7.44,NA,90,NA,41.1,NA,17.1,NA,41,NA,129.865,29.857,1.50514997831991,2.15836550801868,"No","Weight","Conspecific","Island rule","Yes",0.6591880859375,0.0319462341308594,18.6588611602783,563.586364746094,2948.8798828125,0.52012392578125,0.0337796356201172,19.7526760101318,551.774780273438,2848.06689453125,0.507348486328125,0.0427794616699219,20.1600456237793,545.527465820312,2787.09130859375,0.6591880859375,-1.48219421960276,18.6588611602783,2.75096047736286,3.46965708272672,NA,36.2,41.1,7.438,17.1
"Motokawa 2003","Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)","Nakanoshima","Mammals","Eulipotyphla","Soricidae","Crocidura dsinezumi","Crocidura dsinezumi","Crocidura dsinezumi","","Unknown","Skull",18.445,19.31,0.53,0.39,165,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.865,29.857,1.50514997831991,2.15836550801868,"No","log10(mass,g) = -2.8722  +3.1651*log10(Skull mm), r2 = 0.9801, own model, All species","Conspecific","No island rule","No",0.6591880859375,0.0319462341308594,18.6588611602783,563.586364746094,2948.8798828125,0.52012392578125,0.0337796356201172,19.7526760101318,551.774780273438,2848.06689453125,0.507348486328125,0.0427794616699219,20.1600456237793,545.527465820312,2787.09130859375,0.6591880859375,-1.48219421960276,18.6588611602783,2.75096047736286,3.46965708272672,NA,18.445,19.31,0.53,0.39
"Lawlor 1982","Northwestern Baja","Natividad","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus sonoriensis","Peromyscus maniculatus dorsalis","","Both","Length",91,97,7.797,5.316,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.18,27.87,1.01039749229866,0.892150277901364,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","No",0.181109326171875,0.0367161254882813,18.0351390838623,157.449813842773,67.3000030517578,0.140798559570313,0.0227802978515625,18.4958744049072,185.185440063477,70.7483367919922,0.140798559570313,0.0227802978515625,18.4958744049072,185.185440063477,70.7483367919922,0.181109326171875,-1.42347292795713,18.0351390838623,2.19714215149461,1.82801508391731,NA,91,97,7.797,5.316
"Bronham and Cardillo 2007, Delson et al. 2000, Smith and Jungers 1997","Malay Peninsula","Natuna-besar","Mammals","Primata","Cercopithecidae","Presbytis femoralis","Presbytis femoralis","Presbytis natunae","","Both","Weight",6229.26829268293,5103,NA,472.057906072277,41,4,6260,6190,NA,NA,23,18,4536,5292,0,346.3119981,1,3,108.2022,3.9098,3.23552844690755,2.68304793926381,"No","Weight","Bromham, L. & Cardillo, M. Primates follow the 'island rule': implications for interpreting Homo floresiensis. Biol. Lett. 3, 398-400 (2007).","Island rule","Yes",0.790887939453125,0.0356400787353516,26.9553375244141,73.6494445800781,2345.14990234375,0.66591943359375,0.0236657028198242,27.0590648651123,72.6943206787109,2361.64038085938,0.650899365234375,0.0249164978027344,27.0651626586914,72.3960800170898,2379.20239257812,0.66591943359375,-1.60790650532153,27.0590648651123,1.86150048246505,3.37321376605524,NA,6229.26829268293,5103,NA,472.057906072277
"Harding 2010, Napier 1985","Borneo","Natuna-besar","Mammals","Primata","Cercopithecidae","Trachypithecus cristatus","Trachypithecus cristatus cristatus","Trachypithecus cristatus vigilans","","Female","Length",487,437.5,38.184,24.749,2,2,541.5,487,54.44722215,38.18376618,2,2,NA,437.5,NA,24.74873734,NA,2,108.2022,3.9098,3.23552844690755,2.36172972425037,"No","All: log10(BM,g) = -4.1505 +2.841*log10(length, mm) (r2 = 0.9769)","Conspecific","No island rule","Yes",0.790887939453125,0.0356400787353516,26.9553375244141,73.6494445800781,2345.14990234375,0.66591943359375,0.0236657028198242,27.0590648651123,72.6943206787109,2361.64038085938,0.650899365234375,0.0249164978027344,27.0651626586914,72.3960800170898,2379.20239257812,0.66591943359375,-1.60790650532153,27.0590648651123,1.86150048246505,3.37321376605524,NA,487,437.5,38.184,24.749
"Krystufek et al. 2009, Giagia 1977","Greek mainland","Naxos","Mammals","Eulipotyphla","Soricidae","Erinaceus roumanicus","Erinaceus roumanicus","Erinaceus roumanicus","","Unsexed","CBL",60.83,53.591,NA,NA,76,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.479,37.0689,2.64345267648619,2.11394669302077,"No","log10(mass,g) = -4.2577  +4.0475*log10(CBL mm), r2 = 0.9895, own model, Eulipotyphla","Conspecific","Island rule","Yes",0.43381201171875,0.00825084457397461,17.2552661895752,578.38916015625,482.279998779297,0.34372578125,0.0170391326904297,17.9616088867188,531.522705078125,421.834991455078,0.325055810546875,0.0206905349731445,17.6944160461426,543.765991210938,449.843139648438,0.43381201171875,-2.03381861568555,17.2552661895752,2.76222014506027,2.68329925114041,NA,60.83,53.591,NA,NA
"Fooden et al 1993","Mindanao","Negros","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","","Both","Skull",113.310392156863,112.395,11.4087525980336,8.67835875071209,51,34,123.58,102.63,4.2,4.44,26,25,121.42,105.27,3.55,2.61,15,19,123.011,9.947,4.13576851456782,1.64346254670316,"No","Primates: log10(BM,g) = -2.4628 +3.071*log10(Skull, mm) (Plavcan 2008)","Conspecific","Island rule","Yes",0.70420908203125,0.0236509063720703,25.1447792053223,90.0740280151367,2437.93994140625,0.668865185546875,0.0242657104492188,26.417652130127,82.6361999511719,1986.36083984375,0.6656943359375,0.0265626617431641,26.835277557373,78.4143753051758,1726.392578125,0.6656943359375,-1.55967884465448,26.835277557373,1.89439568696275,3.23713956028237,NA,113.310392156863,112.395,11.4087525980336,8.67835875071209
"Meiri et al 2006","Mindanao","Negros","Mammals","Carnivora","Viverridae","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","","Male","CBL",95.49,95.35,NA,NA,2,3,95.49,NA,NA,NA,2,NA,95.35,NA,NA,NA,3,NA,123.011,9.947,4.13576851456782,1.64346254670316,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.70420908203125,0.0236509063720703,25.1447792053223,90.0740280151367,2437.93994140625,0.668865185546875,0.0242657104492188,26.417652130127,82.6361999511719,1986.36083984375,0.6656943359375,0.0265626617431641,26.835277557373,78.4143753051758,1726.392578125,0.6656943359375,-1.55967884465448,26.835277557373,1.89439568696275,3.23713956028237,NA,95.49,95.35,NA,NA
"Koopman 1979","New Guinea","New Britain","Mammals","Chiroptera","Pteropodidae","Syconycteris australis","Syconycteris australis","Syconycteris australis","","unsexed","CBL",24.45,23.1,1.767766953,1.13137085,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.274,-5.374,4.56253076886226,1.9444876072867,"No","log10(mass,g) = -1.7139  +2.2268*log10(CBL mm), r2 = 0.746 own model, Chiroptera","Conspecific","No island rule","Yes",0.83135341796875,0.0307289672851563,21.3179359436035,46.5952491760254,3352.94995117188,0.84251328125,0.0253277465820313,23.9676055908203,46.3809585571289,3681.51318359375,0.82810947265625,0.0264020141601563,23.9577484130859,53.6192932128906,3832.2763671875,0.82810947265625,-1.562217513585,23.9577484130859,1.72932108499627,3.58345682097451,NA,24.45,23.1,1.767766953,1.13137085
"Meiri et al 2006","Florida","New Providence","Mammals","Carnivora","Procyonidae","Procyon lotor","Procyon lotor","Procyon lotor","","Male","CBL",108.68,100.81,5.217,NA,20,3,108.68,105.11,5.22,NA,20,23,100.81,100.57,NA,NA,3,4,-77.401,25.033,2.31597034545692,2.43933427308005,"No","log10(mass,g) = -3.3072 +3.4394*log10(CBL mm), r2 = 0.9307, Carnivora. Own model","Conspecific","Island rule","Yes",0.505611279296875,0.00610877113342285,24.988805770874,263.605285644531,1329.09997558594,0.45612001953125,0.0322646331787109,25.2984046936035,259.885772705078,1234.5400390625,0.485710302734375,0.0194076370239258,25.0189647674561,270.445159912109,1247.01525878906,0.505611279296875,-2.14820546763863,24.988805770874,2.42095411420437,3.12355765002645,NA,108.68,100.81,5.217,NA
"Redfield 1976","Boundary bay (British Columbia, Canada)","Newcastle","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","","Both","Weight",14.8888888888889,18.8,3.5783949554956,2.8597265104002,18,15,14,16,2.21,4.72,10,8,19,18.5,2.6,3.45,9,6,-123.934,49.19,0.607455023214668,-0.696803942579511,"No","Weight","Conspecific","Island rule","Yes",0.622441015625,0.00948961639404297,9.55035877227783,532.444763183594,1188.17004394531,0.716449072265625,0.0308828826904297,9.5079517364502,508.439178466797,1216.25793457031,0.620419091796875,0.0328245239257813,7.20964956283569,553.624938964844,1607.16491699219,0.622441015625,-1.97924039369363,9.55035877227783,2.72627455992513,3.07487859877855,NA,14.8888888888889,18.8,3.5783949554956,2.8597265104002
"Krzanowski 1967","Sumatra","Nias","Mammals","Chiroptera","Pteropodidae","Cynopterus horsfieldii","Cynopterus horsfieldii","Cynopterus horsfieldii","","Unsexed","Skull",35.65,38.9,0.212,0.566,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.55,1.1,3.61504360762831,2.02938783649318,"No","log10(mass,g) = -2.8722  +3.1651*log10(Skull mm), r2 = 0.9801, own model, All species","Conspecific","Island rule","Yes",0.82527939453125,0.0239670516967773,25.8773727416992,38.4731407165527,3242.85009765625,0.718591748046875,0.0240562377929688,26.3417892456055,37.8935699462891,3256.50561523438,0.72979736328125,0.0251746780395508,26.5160846710205,37.553295135498,3301.36303710938,0.718591748046875,-1.60108413798725,26.3417892456055,1.57856552200605,3.51275183137029,NA,35.65,38.9,0.212,0.566
"Fooden et al 1993","Sumatra","Nias","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","","Both","Skull",110.806202541772,110.282,9.26359788025379,9.08206511024153,79,10,116.6501852,98.1832,3.553213628,2.862463974,54,25,115.43,98.27,3.73,4.5,7,3,97.55,1.1,3.61504360762831,2.02938783649318,"No","Primates: log10(BM,g) = -2.4628 +3.071*log10(Skull, mm) (Plavcan 2008)","Conspecific","Island rule","Yes",0.82527939453125,0.0239670516967773,25.8773727416992,38.4731407165527,3242.85009765625,0.718591748046875,0.0240562377929688,26.3417892456055,37.8935699462891,3256.50561523438,0.72979736328125,0.0251746780395508,26.5160846710205,37.553295135498,3301.36303710938,0.718591748046875,-1.60108413798725,26.3417892456055,1.57856552200605,3.51275183137029,NA,110.806202541772,110.282,9.26359788025379,9.08206511024153
"Takada et al. 2006","Nagoya","Niijima","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","","Male","Weight",36.2,48,7.438,2.6,90,3,36.2,NA,7.44,NA,90,NA,48,NA,2.6,NA,3,NA,139.265,34.373,1.36172783601759,1.56821346159708,"No","Weight","Conspecific","Island rule","Yes",0.653934423828125,0.00951891021728516,16.8583812713623,618.042846679688,2347.5,0.626316748046875,0.0175056579589844,16.8825931549072,620.03564453125,2461.19116210938,0.6081119140625,0.0238790954589844,16.1394729614258,656.935485839844,2196.15893554688,0.653934423828125,-1.97802925173508,16.8583812713623,2.79101858420132,3.37060560093815,NA,36.2,48,7.438,2.6
"Motokawa 2003","Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)","Niijima","Mammals","Eulipotyphla","Soricidae","Crocidura dsinezumi","Crocidura dsinezumi","Crocidura dsinezumi","","Unknown","Skull",18.445,19.51,0.53,0.46,165,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.265,34.373,1.36172783601759,1.56821346159708,"No","log10(mass,g) = -2.8722  +3.1651*log10(Skull mm), r2 = 0.9801, own model, All species","Conspecific","No island rule","No",0.653934423828125,0.00951891021728516,16.8583812713623,618.042846679688,2347.5,0.626316748046875,0.0175056579589844,16.8825931549072,620.03564453125,2461.19116210938,0.6081119140625,0.0238790954589844,16.1394729614258,656.935485839844,2196.15893554688,0.653934423828125,-1.97802925173508,16.8583812713623,2.79101858420132,3.37060560093815,NA,18.445,19.51,0.53,0.46
"Takada et al. 2006","Honshu","Niijima","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","","Unknown","Weight",12.675,10.96,2.229,1.53,73,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.265,34.373,1.36172783601759,1.56821346159708,"No","Weight","Conspecific","Island rule","Yes",0.653934423828125,0.00951891021728516,16.8583812713623,618.042846679688,2347.5,0.626316748046875,0.0175056579589844,16.8825931549072,620.03564453125,2461.19116210938,0.6081119140625,0.0238790954589844,16.1394729614258,656.935485839844,2196.15893554688,0.653934423828125,-1.97802925173508,16.8583812713623,2.79101858420132,3.37060560093815,NA,12.675,10.96,2.229,1.53
"Takada et al. 2006","Nagoya","Nishinoshima","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","","Male","Weight",36.2,35.2,7.438,12.6,90,8,36.2,NA,7.44,NA,90,NA,35.2,NA,12.6,NA,8,NA,132.99,36.098,1.7481880270062,1.69020494309077,"No","Weight","Conspecific","Island rule","Yes",0.65638603515625,0.0391771575927734,13.7420463562012,776.956848144531,1644.73999023438,0.662975390625,0.0326433044433594,13.7841634750366,778.07666015625,1640.86999511719,0.662975390625,0.0326433044433594,13.7841634750366,778.07666015625,1640.86999511719,0.65638603515625,-1.3960207914663,13.7420463562012,2.89039689893846,3.21609725199325,NA,36.2,35.2,7.438,12.6
"Berry et al. 1978","Streymoy","Nolsoy","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","","Both","Weight",16.856,20.3857142857143,NA,NA,25,42,17,16.7,NA,NA,13,12,20.5,20.2,NA,NA,26,16,-6.653105512,61.98545335,1.01283722470517,0.487279816443069,"No","Weight","Conspecific","No island rule","Yes",0.393843212890625,0.0140185775756836,6.84455537796021,245.222961425781,2622.71997070312,0.388801440429688,0.0223387435913086,6.76068735122681,246.314834594727,2546.78833007812,0.392778930664062,0.0251474746704102,6.74456453323364,246.113388061523,2524.4248046875,0.393843212890625,-1.82337119784347,6.84455537796021,2.38956113286772,3.41875192319781,NA,16.856,20.3857142857143,NA,NA
"Forsman et al. 2011","Sweden (Granskar and Uppsala)","Norrpada","Mammals","Rodentia","Cricetidae","Microtus agrestis","Microtus agrestis","Microtus agrestis","","Both","Length",111.11,126,7.786,9.6,73,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.274,59.627,-1.63638802010786,1.16734687758564,"Yes","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","Yes",0.339017749023438,0.0551086730957031,6.16063356399536,652.471740722656,516.650024414062,0.392681909179688,0.0381850280761719,6.10166358947754,657.132263183594,532.564514160156,0.36769814453125,0.0461772705078125,6.18728399276733,655.307739257812,520.840942382812,0.339017749023438,-1.25097000173012,6.16063356399536,2.81456170664023,2.71319645424764,NA,111.11,126,7.786,9.6
"Meiri et al 2006","Sumatra","North Pagai","Mammals","Carnivora","Viverridae","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","Paradoxurus hermaphroditus","","Female","CBL",102.25,94.33,NA,NA,16,2,NA,102.25,NA,NA,NA,16,NA,94.33,NA,NA,NA,2,100.058,-2.676,2.72427586960079,1.94939488633078,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.795201513671875,0.0194681533813477,25.7683544158936,35.2019729614258,3498.0400390625,0.71750087890625,0.0232349029541016,26.0376644134521,34.6063346862793,3502.20361328125,0.73167099609375,0.0206846160888672,26.163064956665,33.7917251586914,3533.50659179688,0.795201513671875,-1.68892133723327,25.7683544158936,1.54656700501927,3.54382477616735,NA,102.25,94.33,NA,NA
"Nijman 2017, Brandon-Jones 1993","Java","North Pagai","Mammals","Primata","Cercopithecidae","Presbytis comata","Presbytis comata","Presbytis potenziani","","Both","Length",494.8125,531,62.1584538666847,13.7113092031665,32,4,497,492,50,77,18,14,529,533,9.899494937,21.21320344,2,2,100.058,-2.676,2.72427586960079,1.94939488633078,"No","All: log10(BM,g) = -4.1505 +2.841*log10(length, mm) (r2 = 0.9769)","Phylogeny: Brandon-Jones, D. The taxonomic affinities of the Mentawai Islands Sureli, Presbytis potenziani (Bonaparte, 1856)(Mammalia: Primata: Cercopithecidae). Raffles Bull Zool 41, 331-357 (1993).","No island rule","No",0.795201513671875,0.0194681533813477,25.7683544158936,35.2019729614258,3498.0400390625,0.71750087890625,0.0232349029541016,26.0376644134521,34.6063346862793,3502.20361328125,0.73167099609375,0.0206846160888672,26.163064956665,33.7917251586914,3533.50659179688,0.795201513671875,-1.68892133723327,25.7683544158936,1.54656700501927,3.54382477616735,NA,494.8125,531,62.1584538666847,13.7113092031665
"Redfield 1976","Boundary bay (British Columbia, Canada)","North Pender","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","","Both","Weight",14.8888888888889,22.2732876712329,3.5783949554956,4.578740290976,18,73,14,16,2.21,4.72,10,8,23.21,20.58,4.81,3.63,47,26,-123.288,48.787,1.40483371661994,1.2718648302194,"No","Weight","Conspecific","Island rule","Yes",0.758253857421875,0.0266464996337891,9.82680606842041,440.071594238281,781.25,0.693047900390625,0.0223442291259766,9.8725643157959,455.204071044922,820.439575195312,0.712661767578125,0.0210995849609375,9.06733703613281,481.025726318359,1259.67102050781,0.758253857421875,-1.55835984757674,9.82680606842041,2.64352333660724,2.89279003035213,NA,14.8888888888889,22.2732876712329,3.5783949554956,4.578740290976
"Redfield 1976","Boundary bay (British Columbia, Canada)","North Secretary","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","","Both","Weight",14.8888888888889,23.7485714285714,3.5783949554956,1.91325728514318,18,28,14,16,2.21,4.72,10,8,23.72,23.8,1.99,1.87,18,10,-123.596,48.965,-0.229147988357856,0.954290761701127,"No","Weight","Conspecific","Island rule","Yes",0.728573974609375,0.0254379364013672,9.78029251098633,464.608428955078,1042.46997070312,0.751112158203125,0.0181826232910156,8.40676116943359,523.811218261719,1555.92114257812,0.712661767578125,0.0210995849609375,9.06733703613281,481.025726318359,1259.67102050781,0.728573974609375,-1.57777244648121,9.78029251098633,2.66708708453325,3.01806355357792,NA,14.8888888888889,23.7485714285714,3.5783949554956,1.91325728514318
