"Reference","ID","CommonControl","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","guild","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","RR","var","Long_i","Lat_i","logmass","Island_km2","Dist_near_mainland","NDVI","SDNDVI","tmean","tseas","prec","Archipielago","Phylogeny","Data_source_type"
"Sleeman et al. 2001","ES274","CC191","Ireland (Donegal)","Fenit","Mammals","Carnivora","Mustelidae","Meles meles","Meles meles","Meles meles","Omn","Both","Weight",9430,8685.71428571429,1770,788.307409222408,351,7,-0.0822164567285577,0.00127711708472434,-9.875,52.294,3.97451169273733,0.301029995663981,-0.655607726314889,0.595579443359375,-2.01776997937737,10.0305700302124,2.51799179512132,3.29936562882439,"No","Conspecific","No island rule"
"Meiri et al 2006","ES275","CC192","Quebec 55-60N, W. of 76W","Flaherty","Mammals","Carnivora","Canidae","Vulpes lagopus","Alopex lagopus","Alopex lagopus","Carn","Male","CBL",6145.69004496944,5949.722794655,215.720426401968,175.503062229741,16,5,-0.0324064011046821,0.000251028123099325,-79.371,56.149,3.78857065303167,3.20002926655377,2.0000043429231,0.166087390136719,-1.96140177436911,-3.95003509521484,3.05619718306078,2.71486029660256,"No","Conspecific","Island rule"
"Meiri et al 2006","ES276","CC193","Quebec 55-60N, W. of 76W","Flaherty","Mammals","Carnivora","Canidae","Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Carn","Female","CBL",7723.26232148127,7783.68611894028,383.954839574538,364.188263312776,3,4,0.00779316491608131,0.00137112447546249,-79.371,56.149,3.88780078595025,3.20002926655377,2.0000043429231,0.166087390136719,-1.96140177436911,-3.95003509521484,3.05619718306078,2.71486029660256,"No","Conspecific","Island rule"
"Marinelli 1989","ES277","CC194","Vancouver Island","Fleming Island","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Length",26.1788848221338,30.8341585417026,1.24378661848523,1.45512766980206,48,27,0.163669955989468,0.000129511962445417,-125.136,48.882,1.417951142371,1.24797326636181,0.398113691730502,0.757543505859375,-1.65114824973954,9.45499706268311,2.60002021535075,3.46027825076394,"No","Conspecific","Island rule"
"Munks 1995, Pahl & Lee 1988","ES278","CC195","Sandy point (Victoria)","Flinders","Mammals","Diprotodontia","Pseudocheiridae","Pseudocheirus peregrinus","Pseudocheirus peregrinus","Pseudocheirus peregrinus viverrinus","Herb","Both","Weight",736.125,1013.02330882353,74.695,75.9091624221938,109,408,0.319294572416693,0.000108223441312351,148,-40,2.86695156732773,3.13576851456782,2.1461311377706,0.57913037109375,-1.67594329171232,13.6551065444946,2.47515101604373,2.8667187418193,"No","Conspecific","Island rule"
"Fooden et al 1993","ES279","CC61","Java","Flores (Indonesia)","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",7527.11503856484,5101.77926348782,767.758864955429,322.296535254617,70,4,-0.388922485309308,0.00114634424806438,120.7536,-8.6325,3.87662855350367,4.13161866434913,2.75587561759197,0.72051748046875,-1.61670800155136,24.8455181121826,1.85094355461946,3.27704936218067,"No","Conspecific","Island rule"
"Foster 1963","ES280","CC196","British Columbia","Forrester","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus","Sorex obscurus","Inver","Unsexed","CBL",7.43973721911597,6.88815387136378,0.0764009126427847,0.0704498998839986,19,10,-0.0770324222858552,1.601101485059e-05,-133.53,54.7988,0.871557595988975,1.01241537476243,1.49555821254787,0.6724390625,-1.51066364202794,7.65277767181396,2.59164367568152,3.48315920971698,"No","Conspecific","Island rule"
"Copley et al. 1990, Stoddart and Braithwaite 1979","ES281","CC197","Cranbourne, Victoria","Franklin islands","Mammals","Peramelemorphia","Peramelidae","Isoodon obesulus","Isoodon obesulus","Isoodon obesulus nauticus","Inver","Both","Weight",539.987014925373,560.517730496454,154.585001595326,26.2258749525879,67,282,0.0373157825339272,0.00123095122087182,133.67,-32.445,2.73238331646359,0.397940008672038,1.20414712521285,0.29576962890625,-1.5017624945026,16.7441673278809,2.47117939900949,2.48614697949855,"No","Conspecific","No island rule"
"Quin et al. 1996","ES282","CC198","E Australia","Fraser Island","Mammals","Diprotodontia","Petauridae","Petaurus norfolcensis","Petaurus norfolcensis","Petaurus norfolcensis","Omn","Both","CBL",133.728117175218,190.554004873433,12.2461944946581,4.24702822502875,93,3,0.354126882054627,0.000255754361926348,153.14,-25.2899,2.1262227300011,3.21879799811174,0.301247088636211,0.6336705078125,-1.96144203627832,21.5511875152588,2.52710907948915,3.1556582310279,"No","Conspecific","No island rule"
"Berry et al. 1978","ES283","CC199","Streymoy","Fugloy","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","Herb","Both","Weight",16.856,16.2380952380952,0.837980442263048,0.759758758755611,25,42,-0.0373466369417965,0.000150982876923482,-6.295736158,62.3347029,1.22675452260004,1.04921802267018,1.32223997493115,0.361752685546875,-1.52702811015333,6.51432991027832,2.40316321353136,3.4344092075875,"No","Conspecific","No island rule"
"Ursin 1956","ES284","CC200","Jutland","Fyn","Mammals","Rodentia","Muridae","Apodemus flavicollis","Apodemus flavicollis","Apodemus flavicollis","Herb","Unsexed","Length",37.8280375000405,37.3123003161325,0.51416750000055,1.34688303580185,42,6,-0.0137275210059595,0.000221571098973935,10.261,55.327,1.57781381089329,3.47494433546539,-0.186419011431808,0.561219775390625,-1.36691054740253,8.33697509765625,2.78402036105908,2.80536108157804,"No","Conspecific","No island rule"
"Meiri et al 2006","ES285","CC201","Jutland","Fyn","Mammals","Carnivora","Mustelidae","Martes foina","Martes foina","Martes foina","Carn","Male","CBL",1721.23119240395,1677.61682866969,42.8542965153409,78.4934477060697,5,16,-0.0256656123419751,0.00026080045491049,10.261,55.327,3.23583920783009,3.47494433546539,-0.186419011431808,0.561219775390625,-1.36691054740253,8.33697509765625,2.78402036105908,2.80536108157804,"No","Conspecific","Island rule"
"Meiri et al 2006","ES286","CC202","Jutland","Fyn","Mammals","Carnivora","Mustelidae","Meles meles","Meles meles","Meles meles","Omn","Both","CBL",10864.2612542596,11228.7866049322,540.106694987291,525.379907446317,108,3,0.0330020952538548,0.000752610474227611,10.261,55.327,4.03600020059614,3.47494433546539,-0.186419011431808,0.561219775390625,-1.36691054740253,8.33697509765625,2.78402036105908,2.80536108157804,"No","Conspecific","Island rule"
"Meiri et al 2006","ES287","CC203","Jutland","Fyn","Mammals","Carnivora","Mustelidae","Mustela erminea","Mustela erminea","Mustela erminea","Carn","Both","CBL",164.510005872628,168.690642317827,8.17846271225924,7.89280954088758,14,10,0.02509512431765,0.000395452838589228,10.261,55.327,2.21619231786724,3.47494433546539,-0.186419011431808,0.561219775390625,-1.36691054740253,8.33697509765625,2.78402036105908,2.80536108157804,"No","Conspecific","Island rule"
"Meiri et al 2006","ES288","CC204","Jutland","Fyn","Mammals","Carnivora","Mustelidae","Mustela putorius","Mustela putorius","Mustela putorius","Carn","Male","CBL",840.507282259134,757.710129072148,41.7850417722367,35.4522435494681,17,2,-0.10370471997916,0.00123997119091225,10.261,55.327,2.92454148057294,3.47494433546539,-0.186419011431808,0.561219775390625,-1.36691054740253,8.33697509765625,2.78402036105908,2.80536108157804,"No","Conspecific","Island rule"
"Redfield 1976","ES289","CC178","Boundary bay (British Columbia, Canada)","Galiano","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Weight",14.8888888888889,22.0541428571429,3.5783949554956,3.30998029367449,18,70,0.392885246307729,0.00353086191313274,-123.441,48.921,1.17286228892548,1.75564621945668,1.31283295924934,0.671289404296875,-1.81038899835731,9.78134346008301,2.66639139579076,2.99083147969726,"No","Conspecific","Island rule"
"Meiri et al 2006","ES290","CC205","NW America W. of the Rockies, 47-55N","Gilford","Mammals","Carnivora","Mustelidae","Martes americana","Martes americana","Martes americana","Carn","Male","CBL",1352.22275439439,1286.02785138495,67.2245029523947,60.1715231846361,45,4,-0.0501914402604625,0.000602216718724792,-126.369,50.719,3.13104823970894,2.58206336291171,0.17638069224327,0.737818798828125,-1.62931090507451,7.28807830810547,2.6748578623469,3.29553410894985,"No","Conspecific","Island rule"
"Hutterer 1991","ES291","CC182","Sicilia","Gozo, Malta","Mammals","Eulipotyphla","Soricidae","Crocidura sicula","Crocidura sicula","Crocidura sicula","Omn","Unsexed","Weight",8.5,6.9,1.332,2.064,10,5,-0.208544751893057,0.0203514767590479,14.249,36.049,0.929418925714293,1.82607480270083,1.91169548095755,0.378400952148437,-2.05942573952945,18.5839595794678,2.69746691137528,2.70543604658525,"No","Conspecific","No island rule"
"Meiri et al 2006","ES292","CC206","NW America W. of the Rockies, 53-58N","Graham","Mammals","Carnivora","Mustelidae","Lontra canadensis","Lontra canadensis","Lontra canadensis","Carn","Both","CBL",7402.30392968266,6228.38183671719,367.998690125829,291.417656069576,4,2,-0.172674731825085,0.0017124617767227,-132.313,53.437,3.86936691273346,3.80352539557653,1.88081930664427,0.718636279296875,-1.4955592547472,7.14643526077271,2.61294044743336,3.40125312714341,"No","Conspecific","Island rule"
"Meiri et al 2006","ES293","CC207","NW America W. of the Rockies, 53-58N","Graham","Mammals","Carnivora","Mustelidae","Martes americana","Martes americana","Martes americana","Carn","Both","CBL",1313.34677862614,1323.50222415064,61.9023341040415,49.1267092423493,39,2,0.0077027510684026,0.000745862415230709,-132.313,53.437,3.11837941318707,3.80352539557653,1.88081930664427,0.718636279296875,-1.4955592547472,7.14643526077271,2.61294044743336,3.40125312714341,"No","Conspecific","Island rule"
"Nagorsen 1994","ES294","CC208","N British Columbia","Graham","Mammals","Carnivora","Mustelidae","Martes americana","Martes americana","Martes americana","Carn","Both","Weight",936.897297297297,1114.00895522388,237.386434820815,249.551792906465,37,67,0.173146791031657,0.00248408462986137,-132.313,53.437,2.97169198612612,3.80352539557653,1.88081930664427,0.718636279296875,-1.4955592547472,7.14643526077271,2.61294044743336,3.40125312714341,"Yes","Conspecific","Island rule"
"Meiri et al 2006","ES295","CC209","NW America W. of the Rockies, 53-58N","Graham","Mammals","Carnivora","Mustelidae","Mustela erminea","Mustela erminea","Mustela erminea","Carn","Male","CBL",129.612549732285,108.181708321222,6.44356797268043,5.06167744609401,21,4,-0.18073731579551,0.000664984698866644,-132.313,53.437,2.11264705412416,3.80352539557653,1.88081930664427,0.718636279296875,-1.4955592547472,7.14643526077271,2.61294044743336,3.40125312714341,"No","Conspecific","Island rule"
"Osgood 1909","ES296","CC210","Lake Bennett, Mouth of Skeena River BC","Graham","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus keeni","Omn","Both","Length",32.6555881027297,30.6529102847605,1.62344234460639,1.43420867587722,26,35,-0.0632883827002123,0.000157605247458748,-132.313,53.437,1.51395750948616,3.80352539557653,1.88081930664427,0.718636279296875,-1.4955592547472,7.14643526077271,2.61294044743336,3.40125312714341,"No","Conspecific","No island rule"
"Foster 1963","ES297","CC196","British Columbia","Graham","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus","Sorex obscurus","Inver","Unsexed","CBL",7.43973721911597,6.26057793506004,0.0764009126427847,0.081349724863742,19,23,-0.172563025464762,1.28914558115979e-05,-132.313,53.437,0.871557595988975,3.80352539557653,1.88081930664427,0.718636279296875,-1.4955592547472,7.14643526077271,2.61294044743336,3.40125312714341,"No","Conspecific","Island rule"
"Meiri et al 2006","ES298","CC211","NW America W. of the Rockies, 53-58N","Graham","Mammals","Carnivora","Ursidae","Ursus americanus","Ursus americanus","Ursus americanus","Omn","Both","CBL",117076.461845011,139788.238160248,5820.34796366134,6540.50470550895,6,5,0.177301451539389,0.000849750658561444,-132.313,53.437,5.06846958919389,3.80352539557653,1.88081930664427,0.718636279296875,-1.4955592547472,7.14643526077271,2.61294044743336,3.40125312714341,"No","Conspecific","Island rule"
"Osgood 1909","ES299","CC212","James River, Nova Scotia","Grand Manan","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus abietorum","Peromyscus maniculatus argentatus","Omn","unsexed","Length",22.2968059001161,27.6761660943481,1.10846507292552,1.29493079641665,10,23,0.216128177975596,0.000342330615043444,-66.817,44.702,1.34824265321368,2.13672056715641,1.04143216468027,0.65419794921875,-1.33788495432563,6.15420389175415,2.9079502581765,3.09743085394424,"No","Conspecific","No island rule"
"Lawlor 1982","ES300","CC26","Baja California Norte","Granito","Mammals","Rodentia","Cricetidae","Peromyscus eremicus","Peromyscus eremicus","Peromyscus eremicus","Omn","Both","Length",20.5041764566642,29.6683321035684,1.58963018199012,1.26270933037621,51,28,0.369451622823181,0.000182545883617531,-113.55,29.566,1.31184233068232,-0.397940008672038,1.48573561887981,0.131699792480469,-1.73074689724278,20.887996673584,2.71728536806346,1.92941892571429,"No","Conspecific","Island rule"
"Fang and Lee 2002","ES301","CC213","Taiwan","Green Island","Mammals","Eulipotyphla","Soricidae","Crocidura horsfieldii","Crocidura tadae","Crocidura tadae","Omn","Both","Length",8.92059075563595,9.27361273718986,0.458805354829485,0.550121422992235,72,15,0.0388108545832383,0.000271339802997495,121.467,22.633,0.950393615970002,1.17897694729317,1.51852710011734,0.633109033203125,-1.36944994196404,23.8270492553711,2.4875970881542,3.37494622158702,"No","Conspecific","No island rule"
"Osgood 1909","ES302","CC212","James River, Nova Scotia","Grindstone","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus abietorum","Peromyscus maniculatus eremus","Omn","unsexed","Length",22.2968059001161,32.873713018878,1.10846507292552,1.53811706562208,10,10,0.38822990698833,0.000466066816248813,-64.61724219,45.72335,1.34824265321368,-0.455931955649724,0.648457594282523,0.47790654296875,-1.43381060290023,5.51481342315674,2.95450023050835,3.10939289481944,"No","Conspecific","No island rule"
"Grinnell 1913","ES303","CC214","California","Grizzly","Mammals","Eulipotyphla","Soricidae","Sorex ornatus","Sorex ornatus californicus","Sorex ornatus sinuosus","Inver","Both","Length",7.2343402306145,9.44191588809794,0.456586782771319,0.932363851113527,11,10,0.266319749232994,0.00133722625400085,-121.9644,38.1435,0.859398929750983,2.04139268515822,-0.85078088734462,0.412153662109375,-1.82755300490712,15.3059196472168,2.69706358770765,2.67871863750825,"No","Conspecific","No island rule"
"Delany and Healey 1967","ES304","CC14","Cap Gris Nez, France","Guernsey","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Herb","Both","Skull",32.5227828106905,37.487785448033,1.61684005240434,1.7540033435495,45,79,0.142074305228878,8.26331085026359e-05,-2.582,49.453,1.51218769890298,1.81291335664286,1.6532221646566,0.596423046875,-1.97463862313779,11.3779249191284,2.58449123919883,2.93611143781647,"No","Conspecific","No island rule"
"Delany and Healey 1966","ES305","CC15","Cap Gris Nez","Guernsey","Mammals","Eulipotyphla","Soricidae","Crocidura russula","Crocidura russula","Crocidura russula","Omn","unsexed","Skull",17.5515213246893,16.1986191116057,0.872557641317777,0.757911723594015,20,53,-0.0802146327415492,0.00016487972400621,-2.582,49.453,1.24431476606012,1.81291335664286,1.6532221646566,0.596423046875,-1.97463862313779,11.3779249191284,2.58449123919883,2.93611143781647,"No","Conspecific","No island rule"
"Miller 1912","ES306","CC215","France","Guernsey","Mammals","Eulipotyphla","Soricidae","Crocidura russula","Crocidura russula russula","Crocidura russula russula","Omn","Male","CBL",8.91540801387208,8.28047403808978,0.434482157988701,0.0871628846114714,6,3,-0.0738807996520959,0.000432765799435779,-2.582,49.453,0.95014122346408,1.81291335664286,1.6532221646566,0.596423046875,-1.97463862313779,11.3779249191284,2.58449123919883,2.93611143781647,"No","Conspecific","No island rule"
"Takada et al. 1999","ES307","CC216","Kamogawa, Yokosuka, Kawazu (Honshu)","Hachijo Island","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","Herb","Unknown","Weight",12.675,12.3,2.229,1.94,73,26,-0.0300322870988751,0.00138044145922827,139.791,33.109,1.10294796800537,1.79601896934715,2.25527491784373,0.65111923828125,-1.68850443496609,18.1308631896973,2.75322036148539,3.41962536088774,"No","Conspecific","Island rule"
"Allen 1938","ES308","CC217","Fukien","Hainan","Mammals","Eulipotyphla","Soricidae","Crocidura attenuata","Crocidura attenuata","Crocidura attenuata","Omn","Female","Length",21.7879179914304,14.4539755505083,0.901076935879509,0.552376254822129,2,2,-0.410386094260205,0.00158542894835141,109.842,19.229,1.33821573194274,4.51719589794997,1.23047446736116,0.67702998046875,-1.48228771957217,23.9309253692627,2.59292952692165,3.20272176405885,"No","Conspecific","No island rule"
