tax_id,Species,BM,Diet_cat
22720832,Loxops caeruleirostris,0.0108,Invertebrate
22720836,Loxops coccineus,0.0105,Invertebrate
22717411,Lullula arborea,0.0269,Omnivore
22689698,Lurocalis rufiventris,0.087,Invertebrate
22689695,Lurocalis semitorquatus,0.0759,Invertebrate
22689695,Lurocalis semitorquatus,0.0759,Invertebrate
22709727,Luscinia brunnea,0.0175,Invertebrate
22709701,Luscinia calliope,0.0185,Invertebrate
22709730,Luscinia cyane,0.0148,Invertebrate
22709691,Luscinia luscinia,0.0238,Invertebrate
22709696,Luscinia megarhynchos,0.0196,Invertebrate
22709717,Luscinia obscura,0.0196,Invertebrate
22709724,Luscinia pectardens,0.0196,Invertebrate
22709704,Luscinia pectoralis,0.02327,Invertebrate
22709711,Luscinia ruficeps,0.018,Invertebrate
22709688,Luscinia sibilans,0.0167,Invertebrate
22709707,Luscinia svecica,0.01723,Invertebrate
22681832,Lybius chaplini,0.06949,FruiNect
22681841,Lybius guifsobalito,0.0422,Omnivore
22726068,Lybius leucocephalus,0.06279,FruiNect
22726086,Lybius leucogaster,0.0517,FruiNect
22681837,Lybius rubrifacies,0.06005,FruiNect
22726079,Lybius senex,0.0517,FruiNect
22681845,Lybius torquatus,0.0517,FruiNect
22681812,Lybius undatus,0.0385,Omnivore
22681816,Lybius vieilloti,0.036,FruiNect
22706111,Lycocorax pyrrhopterus,0.28391,FruiNect
22693133,Lymnocryptes minimus,0.05007,Invertebrate
22689690,Lyncornis macrotis,0.14064,Invertebrate
22689685,Lyncornis temminckii,0.09589,Invertebrate
22679483,Lyrurus mlokosiewiczi,0.81399,PlantSeed
22679480,Lyrurus tetrix,1.06866,PlantSeed
22706104,Macgregoria pulchra,0.22513,FruiNect
22707419,Machaerirhynchus flaviventer,0.01032,Invertebrate
22707422,Machaerirhynchus nigripectus,0.012,Invertebrate
22701122,Machaeropterus deliciosus,0.0127,FruiNect
22701115,Machaeropterus pyrocephalus,0.00949,FruiNect
22701118,Machaeropterus regulus,0.00934,FruiNect
22695021,Macheiramphus alcinus,0.65,VertFishScav
22700321,Machetornis rixosa,0.0296,Invertebrate
22700321,Machetornis rixosa,0.0296,Invertebrate
22701238,Mackenziaena leachii,0.0702,Invertebrate
22701235,Mackenziaena severa,0.0518,Invertebrate
22724286,Macroagelaius imthurni,0.07777,Omnivore
22724290,Macroagelaius subalaris,0.11725,Omnivore
22678576,Macrocephalon maleo,1.56326,Invertebrate
22697852,Macronectes giganteus,3.59169,VertFishScav
22697859,Macronectes halli,4.2063,VertFishScav
22734568,Macronous bornensis,0.01183,Invertebrate
22716298,Macronous flavicollis,0.02,Invertebrate
22735162,Macronous gularis,0.01183,Invertebrate
22716302,Macronous kelleyi,0.01837,Invertebrate
22716310,Macronous ptilosus,0.018,Invertebrate
22716306,Macronous striaticeps,0.0165,Invertebrate
22718423,Macronyx ameliae,0.03348,Invertebrate
22718428,Macronyx aurantiigula,0.0394,Invertebrate
22718414,Macronyx capensis,0.05004,Invertebrate
22718405,Macronyx croceus,0.0471,Invertebrate
22718419,Macronyx flavicollis,0.04508,Invertebrate
22718409,Macronyx fuellebornii,0.05518,Invertebrate
22718432,Macronyx grimwoodi,0.04508,Invertebrate
22718436,Macronyx sharpei,0.04508,Invertebrate
22690046,Macropsalis forcipata,0.139,Invertebrate
22690561,Macropygia amboinensis,0.237,Omnivore
22690557,Macropygia emiliana,0.14663,FruiNect
22690584,Macropygia mackinlayi,0.08585,PlantSeed
22690566,Macropygia magna,0.14663,FruiNect
22690580,Macropygia nigrirostris,0.09009,Omnivore
22690571,Macropygia phasianella,0.237,Omnivore
22690576,Macropygia ruficeps,0.0819,Omnivore
22690549,Macropygia rufipennis,0.25602,FruiNect
22690553,Macropygia tenuirostris,0.177,FruiNect
22690545,Macropygia unchall,0.168,PlantSeed
22690545,Macropygia unchall,0.168,PlantSeed
22715158,Macrosphenus concolor,0.0139,Invertebrate
22715154,Macrosphenus flavicans,0.01336,Invertebrate
22715150,Macrosphenus kempi,0.01262,Invertebrate
22715166,Macrosphenus kretschmeri,0.02,Invertebrate
22715162,Macrosphenus pulitzeri,0.01168,Invertebrate
22714290,Madanga ruficollis,0.015,Invertebrate
22715811,Malacocincla abbotti,0.0268,Invertebrate
22715837,Malacocincla cinereiceps,0.02392,Invertebrate
22715834,Malacocincla malaccensis,0.0214,Invertebrate
22715827,Malacocincla perspicillata,0.02623,Invertebrate
22715814,Malacocincla sepiaria,0.0255,Invertebrate
22707747,Malaconotus alius,0.08191,Invertebrate
22707735,Malaconotus blanchoti,0.0787,VertFishScav
22707716,Malaconotus cruentus,0.07669,Omnivore
22707728,Malaconotus gladiator,0.09899,Invertebrate
22707722,Malaconotus lagdeni,0.0923,VertFishScav
22707741,Malaconotus monteiri,0.08191,VertFishScav
22715876,Malacopteron affine,0.01708,Invertebrate
22715888,Malacopteron albogulare,0.0165,Invertebrate
22715879,Malacopteron cinereum,0.0181,Invertebrate
22715873,Malacopteron magnirostre,0.01934,Invertebrate
22715882,Malacopteron magnum,0.0272,Invertebrate
22715885,Malacopteron palawanense,0.03211,Invertebrate
22682286,Malacoptila fulvogularis,0.0574,Invertebrate
22682277,Malacoptila fusca,0.0454,Invertebrate
45359050,Malacoptila minor,0.0454,Invertebrate
22682295,Malacoptila mystacalis,0.049,Invertebrate
22682292,Malacoptila panamensis,0.0426,Invertebrate
22682289,Malacoptila rufa,0.04752,Invertebrate
22682280,Malacoptila semicincta,0.044,Invertebrate
45359046,Malacoptila striata,0.0441,Invertebrate
22680336,Malacorhynchus membranaceus,0.37279,Invertebrate
22713680,Malcorus pectoralis,0.01013,Invertebrate
22713260,Malia grata,0.09446,Invertebrate
22719078,Malimbus ballmanni,0.063,Invertebrate
22719073,Malimbus cassini,0.037,Invertebrate
22719069,Malimbus coronatus,0.04631,Invertebrate
22719095,Malimbus erythrogaster,0.04631,Invertebrate
22719091,Malimbus ibadanensis,0.03878,Invertebrate
22719104,Malimbus malimbicus,0.0361,Invertebrate
22719099,Malimbus nitens,0.03783,Omnivore
22719083,Malimbus racheliae,0.028,Invertebrate
22719108,Malimbus rubricollis,0.0422,Invertebrate
22719087,Malimbus scutatus,0.03,Invertebrate
22703725,Malurus alboscapulatus,0.00933,Invertebrate
22703748,Malurus amabilis,0.00863,Invertebrate
22703760,Malurus coronatus,0.01109,Invertebrate
22703736,Malurus cyaneus,0.01033,Invertebrate
22703765,Malurus cyanocephalus,0.01242,Invertebrate
22703752,Malurus elegans,0.00959,Invertebrate
22703715,Malurus grayi,0.01247,Invertebrate
22703744,Malurus lamberti,0.00804,Invertebrate
22703732,Malurus leucopterus,0.0074,Invertebrate
22703728,Malurus melanocephalus,0.0079,Invertebrate
22703756,Malurus pulcherrimus,0.00919,Invertebrate
22703740,Malurus splendens,0.00939,Invertebrate
22701106,Manacus aurantiacus,0.0155,FruiNect
22701103,Manacus candei,0.01982,FruiNect
22701112,Manacus manacus,0.0167,FruiNect
22701109,Manacus vitellinus,0.01816,FruiNect
22719354,Mandingoa nitidula,0.0096,PlantSeed
22704436,Manorina flavigula,0.0559,Invertebrate
22704433,Manorina melanocephala,0.06022,Omnivore
22704430,Manorina melanophrys,0.03039,Invertebrate
22704441,Manorina melanotis,0.054,Invertebrate
22706114,Manucodia ater,0.22801,FruiNect
22706121,Manucodia chalybatus,0.21588,FruiNect
22706128,Manucodia comrii,0.43274,FruiNect
22706131,Manucodia jobiensis,0.20258,FruiNect
22706134,Manucodia keraudrenii,0.15466,FruiNect
22680163,Mareca americana,0.75461,PlantSeed
22680153,Mareca falcata,0.64583,PlantSeed
22680157,Mareca penelope,0.77003,PlantSeed
22680167,Mareca sibilatrix,0.92316,PlantSeed
22680149,Mareca strepera,0.91558,PlantSeed
22688883,Margarobyas lawrencii,0.0952,Invertebrate
22678927,Margaroperdix madagarensis,0.245,PlantSeed
22711147,Margarops fuscatus,0.09843,FruiNect
22711140,Margarops fuscus,0.06707,FruiNect
22702726,Margarornis bellulus,0.0185,Invertebrate
22702719,Margarornis rubiginosus,0.0178,Invertebrate
22702729,Margarornis squamiger,0.0173,Invertebrate
22702722,Margarornis stellatus,0.02149,Invertebrate
22680339,Marmaronetta angustirostris,0.477,PlantSeed
22701087,Masius chrysopterus,0.01152,Omnivore
22707204,Mayrornis lessoni,0.0112,Invertebrate
22707207,Mayrornis schistaceus,0.0201,Invertebrate
22707200,Mayrornis versicolor,0.029,Invertebrate
22686634,Mearnsia novaeguineae,0.0326,Invertebrate
22686630,Mearnsia picina,0.0425,Invertebrate
22699322,Mecocerculus calopterus,0.007,Invertebrate
22699319,Mecocerculus hellmayri,0.008,Invertebrate
22699313,Mecocerculus leucophrys,0.01098,Invertebrate
22699325,Mecocerculus minor,0.011,Invertebrate
22699316,Mecocerculus poecilocercus,0.0077,Invertebrate
22699328,Mecocerculus stictopterus,0.0094,Invertebrate
22707807,Megabyas flammulatus,0.02796,Invertebrate
22707807,Megabyas flammulatus,0.02796,Invertebrate
22683623,Megaceryle alcyon,0.148,VertFishScav
22683620,Megaceryle lugubris,0.27099,Omnivore
22683616,Megaceryle maxima,0.325,VertFishScav
22683634,Megaceryle torquata,0.317,VertFishScav
22692785,Megacrex inepta,1.2,Omnivore
22697800,Megadyptes antipodes,5.32624,VertFishScav
22691362,Megaloprepia formosa,0.11852,FruiNect
22691367,Megaloprepia magnifica,0.18541,FruiNect
22715529,Megalurulus grosvenori,0.054,Invertebrate
22715535,Megalurulus llaneae,0.0255,Invertebrate
22715525,Megalurulus mariei,0.025,Invertebrate
22715549,Megalurulus rubiginosus,0.0412,Invertebrate
22715542,Megalurulus whitneyi,0.036,Invertebrate
22715497,Megalurus albolimbatus,0.014,Invertebrate
22715501,Megalurus gramineus,0.01409,Invertebrate
22715494,Megalurus palustris,0.0441,Invertebrate
22715491,Megalurus timoriensis,0.02155,Invertebrate
22678593,Megapodius bernsteinii,0.76857,Invertebrate
22678588,Megapodius cumingii,1.044,Invertebrate
22678607,Megapodius decollatus,0.66634,Invertebrate
22678611,Megapodius eremita,0.67667,Omnivore
22678602,Megapodius freycinet,0.64248,Invertebrate
22728514,Megapodius geelvinkianus,0.64248,Invertebrate
22678620,Megapodius laperouse,0.308,Invertebrate
22678615,Megapodius layardi,0.76857,Invertebrate
22678583,Megapodius nicobariensis,0.83669,Invertebrate
22678625,Megapodius pritchardii,0.365,Invertebrate
22734302,Megapodius reinwardt,0.87581,PlantSeed
22732420,Megapodius tenimberensis,0.87581,PlantSeed
22700533,Megarynchus pitangua,0.06991,Invertebrate
22700533,Megarynchus pitangua,0.06991,Invertebrate
22688903,Megascops albogularis,0.159,Invertebrate
22688758,Megascops asio,0.17999,Omnivore
22731897,Megascops atricapilla,0.11889,Invertebrate
22688807,Megascops barbarus,0.069,Invertebrate
22688774,Megascops choliba,0.132,Invertebrate
22688799,Megascops clarkii,0.15846,Invertebrate
22688829,Megascops colombianus,0.172,Omnivore
22728976,Megascops cooperi,0.14994,Invertebrate
61767847,Megascops guatemalae,0.118,Invertebrate
22733712,Megascops hoyi,0.11,Invertebrate
22688820,Megascops ingens,0.16532,Invertebrate
22688747,Megascops kennicottii,0.14182,Omnivore
22688747,Megascops kennicottii,0.14182,Omnivore
22688782,Megascops koepckeae,0.11693,Invertebrate
22688847,Megascops marshalli,0.101,Invertebrate
22688891,Megascops nudipes,0.13734,Invertebrate
22688840,Megascops petersoni,0.1,Invertebrate
22688790,Megascops roboratus,0.1267,Invertebrate
22688874,Megascops sanctaecatarinae,0.17972,Omnivore
22724664,Megascops seductus,0.16,Omnivore
22688766,Megascops trichopsis,0.08826,Invertebrate
61769583,Megascops vermiculatus,0.13467,Invertebrate
22688856,Megascops watsonii,0.129,Invertebrate
22701352,Megastictus margaritatus,0.0202,Invertebrate
22695706,Megatriorchis doriae,0.99999,VertFishScav
22703001,Megaxenops parnaguae,0.025,Invertebrate
22714341,Megazosterops palauensis,0.031,FruiNect
22727206,Meiglyptes grammithorax,0.0531,Invertebrate
22681559,Meiglyptes jugularis,0.05338,Invertebrate
22727198,Meiglyptes tristis,0.0317,Invertebrate
22681562,Meiglyptes tukki,0.0531,Invertebrate
22709095,Melaenornis annamarulae,0.0399,Invertebrate
22709090,Melaenornis ardesiacus,0.029,Invertebrate
22709079,Melaenornis edolioides,0.0307,Invertebrate
22709085,Melaenornis pammelaina,0.0302,Invertebrate
22706088,Melampitta gigantea,0.205,Invertebrate
22706085,Melampitta lugubris,0.04267,Invertebrate
22720863,Melamprosops phaeosoma,0.0255,Invertebrate
22680862,Melanerpes aurifrons,0.08077,Omnivore
22680831,Melanerpes cactorum,0.03494,Omnivore
22680798,Melanerpes candidus,0.108,FruiNect
22680856,Melanerpes carolinus,0.0695,Omnivore
22733729,Melanerpes chrysauchen,0.05248,Invertebrate
22680840,Melanerpes chrysogenys,0.06772,Invertebrate
22680824,Melanerpes cruentatus,0.0581,Omnivore
22680810,Melanerpes erythrocephalus,0.0716,Invertebrate
22680828,Melanerpes flavifrons,0.05778,Omnivore
22680813,Melanerpes formicivorus,0.07962,PlantSeed
22680804,Melanerpes herminieri,0.1,Invertebrate
22680865,Melanerpes hoffmannii,0.07216,Omnivore
22680843,Melanerpes hypopolius,0.0524,FruiNect
22680801,Melanerpes lewis,0.10576,Invertebrate
22680807,Melanerpes portoricensis,0.05986,Invertebrate
22680816,Melanerpes pucherani,0.0624,Invertebrate
22733737,Melanerpes pulcher,0.05248,Invertebrate
22680847,Melanerpes pygmaeus,0.03881,Invertebrate
22680837,Melanerpes radiolatus,0.108,Omnivore
22680850,Melanerpes rubricapillus,0.05233,Invertebrate
22680834,Melanerpes striatus,0.0734,Invertebrate
22680859,Melanerpes superciliaris,0.07731,Invertebrate
22680853,Melanerpes uropygialis,0.06466,Omnivore
22724836,Melanitta fusca,1.80017,Invertebrate
22724879,Melanitta nigra,1.04998,Invertebrate
22680441,Melanitta perspicillata,1.09633,Invertebrate
22718134,Melanocharis arfakiana,0.01762,FruiNect
22718149,Melanocharis crassirostris,0.018,FruiNect
22718140,Melanocharis longicauda,0.01195,FruiNect
22718137,Melanocharis nigra,0.01416,FruiNect
22718146,Melanocharis striativentris,0.01758,FruiNect
22718143,Melanocharis versteri,0.01467,FruiNect
22712001,Melanochlora sultanea,0.0376,Invertebrate
22717288,Melanocorypha bimaculata,0.0541,Omnivore
22717285,Melanocorypha calandra,0.0616,Omnivore
22717298,Melanocorypha leucoptera,0.0453,Omnivore
22717292,Melanocorypha maxima,0.07499,PlantSeed
22717295,Melanocorypha mongolica,0.05394,Omnivore
22717301,Melanocorypha yeltoniensis,0.05993,PlantSeed
22723115,Melanodera melanodera,0.0287,PlantSeed
22723119,Melanodera xanthogramma,0.03507,PlantSeed
22723119,Melanodera xanthogramma,0.03507,PlantSeed
22704837,Melanodryas cucullata,0.0211,Invertebrate
22704840,Melanodryas vittata,0.0266,Invertebrate
22703457,Melanopareia elegans,0.016,Invertebrate
22703463,Melanopareia maranonica,0.023,Invertebrate
22703453,Melanopareia maximiliani,0.018,Invertebrate
22703449,Melanopareia torquata,0.0172,Invertebrate
22678934,Melanoperdix niger,0.28,PlantSeed
22711017,Melanoptila glabrirostris,0.0354,Invertebrate
22723725,Melanospiza richardsoni,0.0209,Omnivore
22711020,Melanotis caerulescens,0.06157,Invertebrate
22711023,Melanotis hypoleucus,0.068,Invertebrate
22679525,Meleagris gallopavo,5.79137,PlantSeed
22679529,Meleagris ocellata,5.525,PlantSeed
22680655,Melichneutes robustus,0.0542,FruiNect
22704276,Melidectes belfordi,0.07314,Invertebrate
22704284,Melidectes foersteri,0.06226,Omnivore
22704252,Melidectes fuscus,0.045,FruiNect
22704272,Melidectes leucostephes,0.07525,Omnivore
22704260,Melidectes nouhuysi,0.06226,Omnivore
22704268,Melidectes ochromelas,0.063,Omnivore
22704264,Melidectes princeps,0.042,Omnivore
22704280,Melidectes rufocrissalis,0.0716,Invertebrate
22704292,Melidectes sclateri,0.06677,Invertebrate
22704288,Melidectes torquatus,0.04493,Invertebrate
22704256,Melidectes whitemanensis,0.048,FruiNect
22683516,Melidora macrorrhina,0.097,Invertebrate
22695438,Melierax canorus,0.66332,VertFishScav
22695425,Melierax metabates,0.67453,VertFishScav
22695431,Melierax poliopterus,0.62988,VertFishScav
22680659,Melignomon eisentrauti,0.0242,Omnivore
22680663,Melignomon zenkeri,0.0236,Invertebrate
22703934,Melilestes megarhynchus,0.04376,Omnivore
22704019,Meliphaga albilineata,0.02369,Omnivore
22703993,Meliphaga albonotata,0.0224,FruiNect
22703999,Meliphaga analoga,0.02157,Omnivore
22703996,Meliphaga aruensis,0.0262,FruiNect
22704013,Meliphaga flavirictus,0.0185,FruiNect
22704007,Meliphaga gracilis,0.01498,FruiNect
22704016,Meliphaga lewinii,0.03358,FruiNect
22703987,Meliphaga mimikae,0.0269,FruiNect
22703984,Meliphaga montana,0.02803,Omnivore
22704010,Meliphaga notata,0.02644,Omnivore
22703990,Meliphaga orientalis,0.01809,FruiNect
22704024,Meliphaga reticulata,0.02356,FruiNect
22704002,Meliphaga vicina,0.02356,FruiNect
22704304,Melipotes ater,0.0515,FruiNect
22704299,Melipotes fumigatus,0.0586,FruiNect
22704295,Melipotes gymnops,0.05,FruiNect
22704132,Melithreptus affinis,0.015,Invertebrate
22704135,Melithreptus albogularis,0.01103,Invertebrate
22704151,Melithreptus brevirostris,0.0126,Omnivore
22733489,Melithreptus gularis,0.01944,Omnivore
22704129,Melithreptus lunatus,0.01401,Invertebrate
22704148,Melithreptus validirostris,0.0248,Invertebrate
22704170,Melitograis gilolensis,0.054,Omnivore
22688214,Mellisuga helenae,0.0022,FruiNect
22688229,Mellisuga minima,0.0024,FruiNect
22714634,Melocichla mentalis,0.0332,Invertebrate
22720872,Melophus lathami,0.0219,PlantSeed
22685223,Melopsittacus undulatus,0.02899,PlantSeed
22723564,Melopyrrha nigra,0.01488,Omnivore
22721070,Melospiza georgiana,0.0161,Omnivore
22721064,Melospiza lincolnii,0.0166,Omnivore
22721058,Melospiza melodia,0.02191,Omnivore
22721315,Melozone aberti,0.04593,Invertebrate
22721339,Melozone albicollis,0.0464,Omnivore
22721352,Melozone biarcuata,0.0306,Omnivore
22721323,Melozone crissalis,0.05283,PlantSeed
22721331,Melozone fuscus,0.0444,PlantSeed
22721347,Melozone kieneri,0.0387,Omnivore
22721362,Melozone leucotis,0.0399,Omnivore
22724980,Mentocrex beankaensis,0.246,Omnivore
22692264,Mentocrex kioloides,0.246,Omnivore
22703602,Menura alberti,0.928,Invertebrate
22703605,Menura novaehollandiae,0.97262,Invertebrate
22680118,Merganetta armata,0.39882,Invertebrate
22680465,Mergellus albellus,0.60855,Invertebrate
22680492,Mergus merganser,1.45102,VertFishScav
22680482,Mergus octosetaceus,0.983,VertFishScav
22680485,Mergus serrator,1.01517,VertFishScav
22680488,Mergus squamatus,1.234,VertFishScav
22683667,Meropogon forsteni,0.055,Invertebrate
22683714,Merops albicollis,0.0259,Invertebrate
22725908,Merops americanus,0.0273,Invertebrate
22683756,Merops apiaster,0.0566,Invertebrate
22683728,Merops boehmi,0.0166,Invertebrate
22683706,Merops breweri,0.04974,Invertebrate
22683684,Merops bullockoides,0.0348,Invertebrate
22683680,Merops bulocki,0.0231,Invertebrate
22725894,Merops cyanophrys,0.0273,Invertebrate
22683670,Merops gularis,0.0273,Invertebrate
22683702,Merops hirundineus,0.0217,Invertebrate
61627085,Merops lafresnayii,0.0273,Invertebrate
22683761,Merops leschenaulti,0.0272,Invertebrate
22683764,Merops malimbicus,0.05037,Invertebrate
22736513,Merops mentalis,0.0273,Invertebrate
22736507,Merops muelleri,0.0225,Invertebrate
22683772,Merops nubicoides,0.0424,Invertebrate
22683768,Merops nubicus,0.0424,Invertebrate
22683697,Merops oreobates,0.02396,Invertebrate
22725876,Merops orientalis,0.0148,Invertebrate
22725876,Merops orientalis,0.0148,Invertebrate
22683753,Merops ornatus,0.0295,Invertebrate
22683740,Merops persicus,0.0493,Invertebrate
22683750,Merops philippinus,0.034,Invertebrate
22683688,Merops pusillus,0.0151,Invertebrate
22683710,Merops revoilii,0.0129,Invertebrate
22683744,Merops superciliosus,0.0385,Invertebrate
22683744,Merops superciliosus,0.0385,Invertebrate
61627052,Merops variegatus,0.0225,Invertebrate
22725900,Merops viridis,0.0348,Invertebrate
22725888,Merops viridissimus,0.0273,Invertebrate
22703474,Merulaxis ater,0.03503,Invertebrate
22703477,Merulaxis stresemanni,0.037,Invertebrate
22697460,Mesembrinibis cayennensis,0.756,Invertebrate
22692966,Mesitornis unicolor,0.148,Invertebrate
22692949,Mesitornis variegatus,0.113,Invertebrate
22707227,Metabolus rugensis,0.052,Invertebrate
22688009,Metallura aeneocauda,0.0052,FruiNect
22687993,Metallura baroni,0.0043,FruiNect
22688005,Metallura eupogon,0.0046,FruiNect
22688018,Metallura iracunda,0.00385,FruiNect
22687998,Metallura odomae,0.0051,FruiNect
22688012,Metallura phoebe,0.0054,FruiNect
22688002,Metallura theresiae,0.0049,FruiNect
22688015,Metallura tyrianthina,0.0038,FruiNect
22687990,Metallura williami,0.0045,FruiNect
